target,discovered,wrong letters,number of hits,lives remaining,game won
spunkier,"['s', 'p', 'u', 'n', 'k', 'i', 'e', 'r']","['t', 'l']",8,8,True
spurning,"['s', 'p', 'u', 'r', 'n', 'i', 'n', 'g']","['a', 'l', 't']",8,7,True
blurry,"['b', 'l', 'u', 'r', 'r', 'y']",['s'],6,9,True
swore,"['s', 'w', 'o', 'r', 'e']","['a', 'i', 'p', 'c', 'h']",5,5,True
discerns,"['d', 'i', 's', 'c', 'e', 'r', 'n', 's']",[],8,10,True
speedways,"['s', 'p', 'e', 'e', 'd', 'w', 'a', 'y', 's']","['t', 'i', 'l', 'n', 'r']",9,5,True
wooded,"['w', 'o', 'o', 'd', 'e', 'd']","['s', 'r', 'n', 'l', 'a', 'i', 'h']",6,3,True
fibres,"['f', 'i', 'b', 'r', 'e', 's']","['a', 'n', 'l']",6,7,True
terrorising,"['t', 'e', 'r', 'r', 'o', 'r', 'i', 's', 'i', 'n', 'g']",['a'],11,9,True
shuddered,"['s', 'h', 'u', 'd', 'd', 'e', 'r', 'e', 'd']","['t', 'a', 'o', 'l']",9,6,True
jersey,"['j', 'e', 'r', 's', 'e', 'y']","['o', 'd', 'a']",6,7,True
crucifixes,"['c', 'r', 'u', 'c', 'i', 'f', 'i', 'x', 'e', 's']","['o', 'l', 'a', 't', 'd', 'g']",10,4,True
broadside,"['b', 'r', 'o', 'a', 'd', 's', 'i', 'd', 'e']","['t', 'l']",9,8,True
debilitates,"['d', 'e', 'b', 'i', 'l', 'i', 't', 'a', 't', 'e', 's']","['o', 'n', 'c', 'r']",11,6,True
copula,"['c', 'o', 'p', 'u', 'l', 'a']","['s', 'r', 'd', 'n', 'i']",6,5,True
befits,"['b', 'e', 'f', 'i', 't', 's']","['r', 'd', 'n', 'l']",6,6,True
ambitions,"['a', 'm', 'b', 'i', 't', 'i', 'o', 'n', 's']","['e', 'r', 'l', 'd']",9,6,True
orals,"['o', 'r', 'a', 'l', 's']","['e', 'd', 'b', 'p', 'y', 'c', 'm']",5,3,True
hockey,"['h', 'o', 'c', 'k', 'e', 'y']","['s', 'r', 'd', 'n', 'a', 'i', 'l']",6,3,True
airport,"['a', 'i', 'r', 'p', 'o', 'r', 't']",['s'],7,9,True
routinised,"['r', 'o', 'u', 't', 'i', 'n', 'i', 's', 'e', 'd']",['a'],10,9,True
cocktail,"['c', 'o', 'c', 'k', 't', 'a', 'i', 'l']","['r', 'd', 'p']",8,7,True
jitneys,"['j', 'i', 't', 'n', 'e', 'y', 's']","['r', 'l', 'd']",7,7,True
delinquently,"['d', 'e', 'l', 'i', 'n', 'q', 'u', 'e', 'n', 't', 'l', 'y']","['c', 'r']",12,8,True
monopolising,"['m', 'o', 'n', 'o', 'p', 'o', 'l', 'i', 's', 'i', 'n', 'g']","['c', 'r', 'b']",12,7,True
cruxes,"['c', 'r', 'u', 'x', 'e', 's']","['a', 'i', 'p', 'b', 't']",6,5,True
dogtrotting,"['d', 'o', 'g', 't', 'r', 'o', 't', 't', 'i', 'n', 'g']",[],11,10,True
roomy,"['r', 'o', 'o', 'm', 'y']","['s', 'e', 'a', 'h', 'l', 'd', 'b', 'k']",5,2,True
pasteurises,"['p', 'a', 's', 't', 'e', 'u', 'r', 'i', 's', 'e', 's']","['o', 'l', 'd', 'c', 'g', 'n']",11,4,True
interluding,"['i', 'n', 't', 'e', 'r', 'l', 'u', 'd', 'i', 'n', 'g']",['o'],11,9,True
beleaguering,"['b', 'e', 'l', 'e', 'a', 'g', 'u', 'e', 'r', 'i', 'n', 'g']","['c', 'o', 'm', 's']",12,6,True
conjunctive,"['c', 'o', 'n', 'j', 'u', 'n', 'c', 't', 'i', 'v', 'e']","['r', 'a', 'l', 'm', 's']",11,5,True
tambourine,"['t', 'a', 'm', 'b', 'o', 'u', 'r', 'i', 'n', 'e']","['p', 's']",10,8,True
stables,"['s', 't', 'a', 'b', 'l', 'e', 's']","['r', 'i']",7,8,True
overcoat,"['o', 'v', 'e', 'r', 'c', 'o', 'a', 't']","['i', 's']",8,8,True
drum,"['d', 'r', 'u', 'm']","['e', 's', 'a', 'o', 'l', 'b', 'g']",4,3,True
ginger,"['g', 'i', 'n', 'g', 'e', 'r']","['s', 'a', 'd']",6,7,True
haling,"['h', 'a', 'l', 'i', 'n', 'g']","['s', 'r', 'd', 't', 'w', 'b', 'p']",6,3,True
swim,"['s', 'w', 'i', 'm']","['e', 'a', 'o', 't', 'p', 'l', 'k', 'h']",4,2,True
jailbreaks,"['j', 'a', 'i', 'l', 'b', 'r', 'e', 'a', 'k', 's']","['o', 'n', 'c', 'd']",10,6,True
irradiated,"['i', 'r', 'r', 'a', 'd', 'i', 'a', 't', 'e', 'd']","['o', 'l', 's']",10,7,True
scone,"['s', 'c', 'o', 'n', 'e']","['a', 'i', 'r', 't', 'p', 'h', 'l', 'k']",5,2,True
salvoes,"['s', 'a', 'l', 'v', 'o', 'e', 's']","['r', 'i']",7,8,True
toting,"['t', 'o', 't', 'i', 'n', 'g']","['s', 'r', 'd', 'a']",6,6,True
recasts,"['r', 'e', 'c', 'a', 's', 't', 's']","['i', 'p']",7,8,True
mimosas,"['m', 'i', 'm', 'o', 's', 'a', 's']","['d', 'r']",7,8,True
dignities,"['d', 'i', 'g', 'n', 'i', 't', 'i', 'e', 's']","['a', 'o', 'r', 'l']",9,6,True
wineglass,"['w', 'i', 'n', 'e', 'g', 'l', 'a', 's', 's']","['t', 'c', 'r']",9,7,True
divisions,"['d', 'i', 'v', 'i', 's', 'i', 'o', 'n', 's']","['t', 'a', 'l', 'r', 'c']",9,5,True
federally,"['f', 'e', 'd', 'e', 'r', 'a', 'l', 'l', 'y']","['t', 'n', 's']",9,7,True
bathing,"['b', 'a', 't', 'h', 'i', 'n', 'g']","['s', 'r', 'l']",7,7,True
jackhammer,"['j', 'a', 'c', 'k', 'h', 'a', 'm', 'm', 'e', 'r']","['o', 'l', 'b', 's']",10,6,True
pheasants,"['p', 'h', 'e', 'a', 's', 'a', 'n', 't', 's']",['r'],9,9,True
punctures,"['p', 'u', 'n', 'c', 't', 'u', 'r', 'e', 's']","['i', 'a', 'o']",9,7,True
curlers,"['c', 'u', 'r', 'l', 'e', 'r', 's']",['a'],7,9,True
jests,"['j', 'e', 's', 't', 's']","['r', 'b', 'p', 'f']",5,6,True
bopped,"['b', 'o', 'p', 'p', 'e', 'd']","['s', 'r', 'l', 'n', 'g', 'a']",6,4,True
novel,"['n', 'o', 'v', 'e', 'l']","['s', 'd', 'r', 'y', 'w', 'h', 'm']",5,3,True
hallmarks,"['h', 'a', 'l', 'l', 'm', 'a', 'r', 'k', 's']","['t', 'n', 'b', 'c']",9,6,True
fanaticism,"['f', 'a', 'n', 'a', 't', 'i', 'c', 'i', 's', 'm']","['o', 'l']",10,8,True
phloxes,"['p', 'h', 'l', 'o', 'x', 'e', 's']","['r', 'i', 'a', 'b']",7,6,True
passel,"['p', 'a', 's', 's', 'e', 'l']",[],6,10,True
senseless,"['s', 'e', 'n', 's', 'e', 'l', 'e', 's', 's']","['t', 'a', 'o']",9,7,True
runner,"['r', 'u', 'n', 'n', 'e', 'r']","['s', 'a', 'o', 'b', 'd', 'm']",6,4,True
rhododendrons,"['r', 'h', 'o', 'd', 'o', 'd', 'e', 'n', 'd', 'r', 'o', 'n', 's']","['c', 'l', 'g', 'm']",13,6,True
cozened,"['c', 'o', 'z', 'e', 'n', 'e', 'd']","['s', 'r', 'l', 'g', 'a', 't', 'i']",7,3,True
sour,"['s', 'o', 'u', 'r']","['e', 'a', 'l']",4,7,True
magnitudes,"['m', 'a', 'g', 'n', 'i', 't', 'u', 'd', 'e', 's']","['o', 'l', 'r']",10,7,True
narrate,"['n', 'a', 'r', 'r', 'a', 't', 'e']","['s', 'b']",7,8,True
hicks,"['_', '_', '_', 'k', 's']","['e', 'a', 'o', 'u', 'n', 'l', 'r', 't', 'd', 'p']",2,0,False
bureaucracies,"['b', 'u', 'r', 'e', 'a', 'u', 'c', 'r', 'a', 'c', 'i', 'e', 's']",[],13,10,True
softener,"['s', 'o', 'f', 't', 'e', 'n', 'e', 'r']",[],8,10,True
scooters,"['s', 'c', 'o', 'o', 't', 'e', 'r', 's']","['a', 'l', 'p']",8,7,True
snoot,"['s', 'n', 'o', 'o', 't']","['e', 'a', 'p', 'h']",5,6,True
restraints,"['r', 'e', 's', 't', 'r', 'a', 'i', 'n', 't', 's']","['o', 'l', 'g', 'd']",10,6,True
disregards,"['d', 'i', 's', 'r', 'e', 'g', 'a', 'r', 'd', 's']","['o', 'l']",10,8,True
afterwards,"['a', 'f', 't', 'e', 'r', 'w', 'a', 'r', 'd', 's']","['o', 'l']",10,8,True
refiling,"['r', 'e', 'f', 'i', 'l', 'i', 'n', 'g']","['s', 'd', 'a']",8,7,True
idealisation,"['i', 'd', 'e', 'a', 'l', 'i', 's', 'a', 't', 'i', 'o', 'n']","['c', 'r']",12,8,True
plowshare,"['p', 'l', 'o', 'w', 's', 'h', 'a', 'r', 'e']","['t', 'i', 'b']",9,7,True
derangement,"['d', 'e', 'r', 'a', 'n', 'g', 'e', 'm', 'e', 'n', 't']","['o', 'l', 's']",11,7,True
outsources,"['o', 'u', 't', 's', 'o', 'u', 'r', 'c', 'e', 's']",[],10,10,True
peroxided,"['p', 'e', 'r', 'o', 'x', 'i', 'd', 'e', 'd']","['t', 'a', 's']",9,7,True
backspaces,"['b', 'a', 'c', 'k', 's', 'p', 'a', 'c', 'e', 's']","['o', 'l', 'i', 'd', 'r']",10,5,True
sapping,"['s', 'a', 'p', 'p', 'i', 'n', 'g']","['r', 'l', 'd', 'c']",7,6,True
protectors,"['p', 'r', 'o', 't', 'e', 'c', 't', 'o', 'r', 's']",['j'],10,9,True
nipped,"['n', 'i', 'p', 'p', 'e', 'd']","['s', 'r', 'l', 'a', 'k', 't', 'b']",6,3,True
cultural,"['c', 'u', 'l', 't', 'u', 'r', 'a', 'l']","['s', 'm', 'i']",8,7,True
groves,"['g', 'r', 'o', 'v', 'e', 's']","['a', 'i', 'u', 'p', 'd', 'c']",6,4,True
grapple,"['g', 'r', 'a', 'p', 'p', 'l', 'e']","['s', 'd']",7,8,True
occidental,"['o', 'c', 'c', 'i', 'd', 'e', 'n', 't', 'a', 'l']",[],10,10,True
scrod,"['s', 'c', 'r', 'o', 'd']","['e', 'a']",5,8,True
deaf,"['d', 'e', 'a', 'f']","['s', 'r', 'l', 't']",4,6,True
aperitif,"['a', 'p', 'e', 'r', 'i', 't', 'i', 'f']","['s', 'd']",8,8,True
flailed,"['f', 'l', 'a', 'i', 'l', 'e', 'd']","['s', 'r']",7,8,True
concern,"['c', 'o', 'n', 'c', 'e', 'r', 'n']","['s', 'a', 'y', 'v', 't']",7,5,True
stadia,"['s', 't', 'a', 'd', 'i', 'a']","['e', 'u', 'r', 'l']",6,6,True
snivel,"['s', 'n', 'i', 'v', 'e', 'l']","['d', 'r', 't', 'h', 'w']",6,5,True
predatory,"['p', 'r', 'e', 'd', 'a', 't', 'o', 'r', 'y']",['s'],9,9,True
cartographers,"['c', 'a', 'r', 't', 'o', 'g', 'r', 'a', 'p', 'h', 'e', 'r', 's']","['m', 'l', 'b']",13,7,True
exist,"['e', 'x', 'i', 's', 't']",[],5,10,True
conserving,"['c', 'o', 'n', 's', 'e', 'r', 'v', 'i', 'n', 'g']",['a'],10,9,True
weather,"['w', 'e', 'a', 't', 'h', 'e', 'r']","['s', 'i', 'l', 'c', 'f']",7,5,True
jaundices,"['j', 'a', 'u', 'n', 'd', 'i', 'c', 'e', 's']","['t', 'l', 'g']",9,7,True
shorted,"['s', 'h', 'o', 'r', 't', 'e', 'd']","['a', 'n', 'p', 'm']",7,6,True
fleece,"['_', '_', '_', '_', '_', '_']","['s', 'r', 'd', 'n', 'a', 'i', 'o', 'u', 't', 'y']",0,0,False
weird,"['w', 'e', 'i', 'r', 'd']","['s', 'a', 't', 'y']",5,6,True
producers,"['p', 'r', 'o', 'd', 'u', 'c', 'e', 'r', 's']","['t', 'a', 'n']",9,7,True
sorcery,"['s', 'o', 'r', 'c', 'e', 'r', 'y']",[],7,10,True
pantie,"['p', 'a', 'n', 't', 'i', 'e']","['s', 'r', 'd', 'l']",6,6,True
deadens,"['d', 'e', 'a', 'd', 'e', 'n', 's']","['r', 'i', 'l', 'c', 'o']",7,5,True
theirs,"['t', 'h', 'e', 'i', 'r', 's']",['l'],6,9,True
ringed,"['r', 'i', 'n', 'g', 'e', 'd']","['s', 'f', 'b']",6,7,True
sultry,"['s', 'u', 'l', 't', 'r', 'y']","['e', 'i']",6,8,True
damping,"['d', 'a', 'm', 'p', 'i', 'n', 'g']","['s', 'r', 'l', 't']",7,6,True
barbed,"['b', 'a', 'r', 'b', 'e', 'd']","['s', 'k']",6,8,True
tranquiller,"['t', 'r', 'a', 'n', 'q', 'u', 'i', 'l', 'l', 'e', 'r']",['o'],11,9,True
deteriorate,"['d', 'e', 't', 'e', 'r', 'i', 'o', 'r', 'a', 't', 'e']","['n', 'l']",11,8,True
extols,"['e', 'x', 't', 'o', 'l', 's']",[],6,10,True
expatriate,"['e', 'x', 'p', 'a', 't', 'r', 'i', 'a', 't', 'e']","['o', 'l', 's']",10,7,True
middy,"['m', 'i', 'd', 'd', 'y']","['s', 'e', 'a', 'o', 'u', 'b', 'k', 'g']",5,2,True
scintillated,"['s', 'c', 'i', 'n', 't', 'i', 'l', 'l', 'a', 't', 'e', 'd']",[],12,10,True
consultations,"['c', 'o', 'n', 's', 'u', 'l', 't', 'a', 't', 'i', 'o', 'n', 's']","['m', 'r', 'd']",13,7,True
motionless,"['m', 'o', 't', 'i', 'o', 'n', 'l', 'e', 's', 's']",[],10,10,True
fur,"['_', '_', '_']","['a', 'o', 'e', 'i', 'y', 'b', 'g', 'n', 'p', 'm']",0,0,False
misadventure,"['m', 'i', 's', 'a', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e']","['c', 'l', 'o', 'g']",12,6,True
forenames,"['f', 'o', 'r', 'e', 'n', 'a', 'm', 'e', 's']","['t', 'l', 'c', 'd', 'p']",9,5,True
indent,"['i', 'n', 'd', 'e', 'n', 't']","['s', 'r']",6,8,True
attributively,"['a', 't', 't', 'r', 'i', 'b', 'u', 't', 'i', 'v', 'e', 'l', 'y']",['c'],13,9,True
retake,"['r', 'e', 't', 'a', 'k', 'e']","['s', 'd', 'l']",6,7,True
lettuces,"['l', 'e', 't', 't', 'u', 'c', 'e', 's']","['r', 'a']",8,8,True
sops,"['s', 'o', 'p', 's']","['e', 'a', 'l', 'd', 'b']",4,5,True
drunkard,"['d', 'r', 'u', 'n', 'k', 'a', 'r', 'd']","['t', 'o']",8,8,True
harpsichord,"['h', 'a', 'r', 'p', 's', 'i', 'c', 'h', 'o', 'r', 'd']",['u'],11,9,True
scourges,"['s', 'c', 'o', 'u', 'r', 'g', 'e', 's']","['a', 'd']",8,8,True
nationalisations,"['n', 'a', 't', 'i', 'o', 'n', 'a', 'l', 'i', 's', 'a', 't', 'i', 'o', 'n', 's']","['c', 'm', 'p', 'b', 'g', 'r', 'e']",16,3,True
teaspoonsful,"['t', 'e', 'a', 's', 'p', 'o', 'o', 'n', 's', 'f', 'u', 'l']",['c'],12,9,True
elders,"['e', 'l', 'd', 'e', 'r', 's']",[],6,10,True
doling,"['d', 'o', 'l', 'i', 'n', 'g']","['s', 'r', 'e']",6,7,True
incriminated,"['i', 'n', 'c', 'r', 'i', 'm', 'i', 'n', 'a', 't', 'e', 'd']","['l', 's', 'p']",12,7,True
backslide,"['b', 'a', 'c', 'k', 's', 'l', 'i', 'd', 'e']","['t', 'r']",9,8,True
cervical,"['c', 'e', 'r', 'v', 'i', 'c', 'a', 'l']","['t', 'n', 's']",8,7,True
rollback,"['r', 'o', 'l', 'l', 'b', 'a', 'c', 'k']","['s', 'd']",8,8,True
impecuniousness,"['i', 'm', 'p', 'e', 'c', 'u', 'n', 'i', 'o', 'u', 's', 'n', 'e', 's', 's']","['l', 'd', 'r']",15,7,True
whirlpools,"['w', 'h', 'i', 'r', 'l', 'p', 'o', 'o', 'l', 's']",['a'],10,9,True
romps,"['r', 'o', 'm', 'p', 's']","['e', 'a', 'l']",5,7,True
typically,"['t', 'y', 'p', 'i', 'c', 'a', 'l', 'l', 'y']","['n', 'o', 'e', 'r']",9,6,True
desisting,"['d', 'e', 's', 'i', 's', 't', 'i', 'n', 'g']","['a', 'o', 'r']",9,7,True
cathode,"['c', 'a', 't', 'h', 'o', 'd', 'e']","['s', 'r', 'l', 'g', 'n']",7,5,True
orthographic,"['o', 'r', 't', 'h', 'o', 'g', 'r', 'a', 'p', 'h', 'i', 'c']","['s', 'e', 'l']",12,7,True
outstaying,"['o', 'u', 't', 's', 't', 'a', 'y', 'i', 'n', 'g']","['r', 'l']",10,8,True
grated,"['g', 'r', 'a', 't', 'e', 'd']","['s', 'c', 'v', 'y']",6,6,True
pedicure,"['p', 'e', 'd', 'i', 'c', 'u', 'r', 'e']","['a', 'o', 'l', 't', 'n', 's']",8,4,True
adversarial,"['a', 'd', 'v', 'e', 'r', 's', 'a', 'r', 'i', 'a', 'l']",['o'],11,9,True
searing,"['s', 'e', 'a', 'r', 'i', 'n', 'g']",[],7,10,True
stepchild,"['s', 't', 'e', 'p', 'c', 'h', 'i', 'l', 'd']","['n', 'o', 'r']",9,7,True
phallic,"['p', 'h', 'a', 'l', 'l', 'i', 'c']","['s', 'r']",7,8,True
stickler,"['s', 't', 'i', 'c', 'k', 'l', 'e', 'r']",['u'],8,9,True
mantras,"['m', 'a', 'n', 't', 'r', 'a', 's']",['c'],7,9,True
cusps,"['c', 'u', 's', 'p', 's']","['e', 't', 'a', 'k']",5,6,True
tweediest,"['t', 'w', 'e', 'e', 'd', 'i', 'e', 's', 't']","['a', 'n', 'r']",9,7,True
copies,"['c', 'o', 'p', 'i', 'e', 's']","['a', 'd', 'm']",6,7,True
comparatively,"['c', 'o', 'm', 'p', 'a', 'r', 'a', 't', 'i', 'v', 'e', 'l', 'y']",[],13,10,True
brusquely,"['b', 'r', 'u', 's', 'q', 'u', 'e', 'l', 'y']","['t', 'a', 'o', 'n', 'd', 'i', 'p']",9,3,True
ingredient,"['i', 'n', 'g', 'r', 'e', 'd', 'i', 'e', 'n', 't']","['o', 'l', 'a', 'u', 's', 'p', 'f']",10,3,True
loganberry,"['l', 'o', 'g', 'a', 'n', 'b', 'e', 'r', 'r', 'y']",[],10,10,True
pelt,"['p', 'e', 'l', 't']","['s', 'a', 'n', 'b']",4,6,True
laces,"['l', 'a', 'c', 'e', 's']","['r', 'd', 'k']",5,7,True
reminiscences,"['r', 'e', 'm', 'i', 'n', 'i', 's', 'c', 'e', 'n', 'c', 'e', 's']",[],13,10,True
month,"['m', 'o', 'n', 't', 'h']","['s', 'e', 'a', 'y', 'u', 'c']",5,4,True
porcelain,"['p', 'o', 'r', 'c', 'e', 'l', 'a', 'i', 'n']","['t', 'd']",9,8,True
depends,"['d', 'e', 'p', 'e', 'n', 'd', 's']","['r', 'i', 'a', 'l', 't', 'b', 'x']",7,3,True
underexposed,"['u', 'n', 'd', 'e', 'r', 'e', 'x', 'p', 'o', 's', 'e', 'd']","['c', 'l', 'a', 'm']",12,6,True
contending,"['c', 'o', 'n', 't', 'e', 'n', 'd', 'i', 'n', 'g']","['a', 'r', 'l', 's', 'm']",10,5,True
suds,"['s', 'u', 'd', 's']","['e', 'a', 'o', 'i']",4,6,True
zinc,"['_', '_', 'n', '_']","['e', 's', 'a', 'o', 'u', 'd', 'k', 't', 'g', 'm']",1,0,False
climax,"['c', 'l', 'i', 'm', 'a', 'x']","['s', 'r', 'd', 'n']",6,6,True
disengages,"['d', 'i', 's', 'e', 'n', 'g', 'a', 'g', 'e', 's']","['o', 'l', 'r', 'p', 'c', 't']",10,4,True
exempts,"['e', 'x', 'e', 'm', 'p', 't', 's']","['r', 'i', 'a', 'l', 'n', 'c', 'u', 'o']",7,2,True
phobias,"['p', 'h', 'o', 'b', 'i', 'a', 's']","['r', 'n']",7,8,True
underachieved,"['u', 'n', 'd', 'e', 'r', 'a', 'c', 'h', 'i', 'e', 'v', 'e', 'd']",['s'],13,9,True
subsidy,"['s', 'u', 'b', 's', 'i', 'd', 'y']",[],7,10,True
hallucination,"['h', 'a', 'l', 'l', 'u', 'c', 'i', 'n', 'a', 't', 'i', 'o', 'n']","['g', 'r']",13,8,True
paleface,"['p', 'a', 'l', 'e', 'f', 'a', 'c', 'e']","['r', 'n', 's', 'd', 'b']",8,5,True
excitements,"['e', 'x', 'c', 'i', 't', 'e', 'm', 'e', 'n', 't', 's']","['o', 'l', 'd', 'r']",11,6,True
slipshod,"['s', 'l', 'i', 'p', 's', 'h', 'o', 'd']","['r', 'a', 't']",8,7,True
workingman,"['w', 'o', 'r', 'k', 'i', 'n', 'g', 'm', 'a', 'n']",[],10,10,True
jounces,"['j', 'o', 'u', 'n', 'c', 'e', 's']","['r', 'i', 'a', 'l', 'b', 'p']",7,4,True
buys,"['b', 'u', 'y', 's']","['e', 'a', 'o', 'i', 'g', 'r', 'd']",4,3,True
commonplaces,"['c', 'o', 'm', 'm', 'o', 'n', 'p', 'l', 'a', 'c', 'e', 's']",['i'],12,9,True
fortieths,"['f', 'o', 'r', 't', 'i', 'e', 't', 'h', 's']","['d', 'b']",9,8,True
hotshot,"['h', 'o', 't', 's', 'h', 'o', 't']","['i', 'p']",7,8,True
middles,"['m', 'i', 'd', 'd', 'l', 'e', 's']","['r', 'n', 'p', 'f']",7,6,True
commercialism,"['c', 'o', 'm', 'm', 'e', 'r', 'c', 'i', 'a', 'l', 'i', 's', 'm']",[],13,10,True
unsubstantial,"['u', 'n', 's', 'u', 'b', 's', 't', 'a', 'n', 't', 'i', 'a', 'l']","['c', 'e']",13,8,True
urbaner,"['u', 'r', 'b', 'a', 'n', 'e', 'r']",['s'],7,9,True
disregarding,"['d', 'i', 's', 'r', 'e', 'g', 'a', 'r', 'd', 'i', 'n', 'g']","['c', 'l', 'o']",12,7,True
hampers,"['h', 'a', 'm', 'p', 'e', 'r', 's']","['t', 'n', 'l', 'c', 'd']",7,5,True
workmen,"['w', 'o', 'r', 'k', 'm', 'e', 'n']","['s', 'i', 'a', 'f']",7,6,True
cursing,"['c', 'u', 'r', 's', 'i', 'n', 'g']","['a', 'p']",7,8,True
walkway,"['w', 'a', 'l', 'k', 'w', 'a', 'y']","['s', 'r', 'f']",7,7,True
genitalia,"['g', 'e', 'n', 'i', 't', 'a', 'l', 'i', 'a']",[],9,10,True
boastful,"['b', 'o', 'a', 's', 't', 'f', 'u', 'l']","['r', 'e']",8,8,True
gestated,"['g', 'e', 's', 't', 'a', 't', 'e', 'd']","['r', 'l', 'n', 'i', 'p']",8,5,True
chaises,"['c', 'h', 'a', 'i', 's', 'e', 's']","['t', 'r', 'd']",7,7,True
misfires,"['m', 'i', 's', 'f', 'i', 'r', 'e', 's']","['p', 'b']",8,8,True
wackos,"['w', 'a', 'c', 'k', 'o', 's']","['e', 't', 'r', 'b']",6,6,True
internalising,"['i', 'n', 't', 'e', 'r', 'n', 'a', 'l', 'i', 's', 'i', 'n', 'g']","['c', 'p', 'm']",13,7,True
scrods,"['s', 'c', 'r', 'o', 'd', 's']","['e', 'a']",6,8,True
borrow,"['b', 'o', 'r', 'r', 'o', 'w']","['s', 'e', 'a', 'u']",6,6,True
convalescing,"['c', 'o', 'n', 'v', 'a', 'l', 'e', 's', 'c', 'i', 'n', 'g']",[],12,10,True
affliction,"['a', 'f', 'f', 'l', 'i', 'c', 't', 'i', 'o', 'n']","['r', 'e', 'u']",10,7,True
preempts,"['p', 'r', 'e', 'e', 'm', 'p', 't', 's']",['c'],8,9,True
daredevils,"['d', 'a', 'r', 'e', 'd', 'e', 'v', 'i', 'l', 's']","['o', 't', 'b']",10,7,True
activates,"['a', 'c', 't', 'i', 'v', 'a', 't', 'e', 's']","['d', 'm']",9,8,True
understood,"['u', 'n', 'd', 'e', 'r', 's', 't', 'o', 'o', 'd']","['i', 'l', 'h']",10,7,True
masticating,"['m', 'a', 's', 't', 'i', 'c', 'a', 't', 'i', 'n', 'g']","['o', 'l', 'd', 'p', 'r']",11,5,True
schema,"['s', 'c', 'h', 'e', 'm', 'a']",['r'],6,9,True
tie,"['t', 'i', 'e']","['a', 'o', 'l', 'd', 'p', 'f', 'v', 'h']",3,2,True
hawkers,"['h', 'a', 'w', 'k', 'e', 'r', 's']","['t', 'n', 'l', 'm', 'd', 'c']",7,4,True
misprint,"['m', 'i', 's', 'p', 'r', 'i', 'n', 't']","['a', 'o', 'u', 'd']",8,6,True
generosity,"['g', 'e', 'n', 'e', 'r', 'o', 's', 'i', 't', 'y']",['l'],10,9,True
embalms,"['e', 'm', 'b', 'a', 'l', 'm', 's']","['r', 'i', 't']",7,7,True
cafeteria,"['c', 'a', 'f', 'e', 't', 'e', 'r', 'i', 'a']","['n', 'l', 'o', 's', 'd']",9,5,True
talkativeness,"['t', 'a', 'l', 'k', 'a', 't', 'i', 'v', 'e', 'n', 'e', 's', 's']","['c', 'm']",13,8,True
wearying,"['w', 'e', 'a', 'r', 'y', 'i', 'n', 'g']","['s', 'l', 'd']",8,7,True
menial,"['m', 'e', 'n', 'i', 'a', 'l']","['s', 'r', 'd']",6,7,True
fiscally,"['f', 'i', 's', 'c', 'a', 'l', 'l', 'y']","['r', 'd']",8,8,True
temptation,"['t', 'e', 'm', 'p', 't', 'a', 't', 'i', 'o', 'n']","['r', 'd', 'l', 's']",10,6,True
titmice,"['t', 'i', 't', 'm', 'i', 'c', 'e']","['s', 'r', 'l', 'g', 'a', 'o']",7,4,True
reconfiguration,"['r', 'e', 'c', 'o', 'n', 'f', 'i', 'g', 'u', 'r', 'a', 't', 'i', 'o', 'n']","['l', 's']",15,8,True
grange,"['g', 'r', 'a', 'n', 'g', 'e']","['s', 'd']",6,8,True
sunup,"['s', 'u', 'n', 'u', 'p']","['e', 'a', 'o', 'i']",5,6,True
tear,"['_', 'e', 'a', 'r']","['s', 'd', 'b', 'p', 'y', 'f', 'h', 'w', 'g', 'n']",3,0,False
statesman,"['s', 't', 'a', 't', 'e', 's', 'm', 'a', 'n']",['i'],9,9,True
typewritten,"['t', 'y', 'p', 'e', 'w', 'r', 'i', 't', 't', 'e', 'n']","['o', 'l', 'd', 'c', 'g']",11,5,True
acknowledges,"['a', 'c', 'k', 'n', 'o', 'w', 'l', 'e', 'd', 'g', 'e', 's']",[],12,10,True
dryest,"['d', 'r', 'y', 'e', 's', 't']","['i', 'a', 'o']",6,7,True
playthings,"['p', 'l', 'a', 'y', 't', 'h', 'i', 'n', 'g', 's']","['o', 'r']",10,8,True
bookcases,"['b', 'o', 'o', 'k', 'c', 'a', 's', 'e', 's']","['t', 'l', 'd']",9,7,True
crisis,"['c', 'r', 'i', 's', 'i', 's']","['t', 'a', 'p', 'k', 'e']",6,5,True
thrived,"['t', 'h', 'r', 'i', 'v', 'e', 'd']",['s'],7,9,True
absolving,"['a', 'b', 's', 'o', 'l', 'v', 'i', 'n', 'g']","['t', 'r']",9,8,True
parsimonious,"['p', 'a', 'r', 's', 'i', 'm', 'o', 'n', 'i', 'o', 'u', 's']","['c', 'l']",12,8,True
beholder,"['b', 'e', 'h', 'o', 'l', 'd', 'e', 'r']",['s'],8,9,True
archivists,"['a', 'r', 'c', 'h', 'i', 'v', 'i', 's', 't', 's']","['o', 'l', 'm', 'y', 'e']",10,5,True
togs,"['t', 'o', 'g', 's']","['e', 'a', 'r', 'p', 'y', 'm', 'w']",4,3,True
unappreciated,"['u', 'n', 'a', 'p', 'p', 'r', 'e', 'c', 'i', 'a', 't', 'e', 'd']",['f'],13,9,True
corset,"['c', 'o', 'r', 's', 'e', 't']","['h', 'l']",6,8,True
