target,discovered,wrong letters,number of hits,lives remaining,game won
unsold,"['u', 'n', 's', 'o', 'l', 'd']","['e', 'i', 'a', 'r', 't', 'c', 'y', 'b', 'p']",6,1,True
caraways,"['c', 'a', 'r', 'a', '_', 'a', 'y', 's']","['e', 'i', 'o', 'u', 'l', 't', 'n', 'm', 'p', 'd']",7,0,False
lightning,"['l', 'i', 'g', 'h', 't', 'n', 'i', 'n', 'g']","['e', 'a', 'o', 's', 'u', 'y', 'r']",9,3,True
later,"['l', 'a', 't', 'e', 'r']","['s', 'i', 'o', 'd']",5,6,True
concoction,"['c', 'o', 'n', 'c', 'o', 'c', 't', 'i', 'o', 'n']","['e', 'a', 's', 'g', 'l', 'r', 'u']",10,3,True
hyphenations,"['h', '_', 'p', 'h', 'e', 'n', 'a', 't', 'i', 'o', 'n', 's']","['r', 'l', 'd', 'c', 'g', 'm', 'u', 'b', 'w', 'f']",11,0,False
repertory,"['r', 'e', 'p', 'e', 'r', 't', 'o', 'r', 'y']","['s', 'i', 'a', 'd', 'l', 'n', 'u', 'c']",9,2,True
primmest,"['p', 'r', 'i', 'm', 'm', 'e', 's', 't']","['a', 'o', 'n', 'l', 'd', 'u', 'h', 'c']",8,2,True
barbiturate,"['b', 'a', 'r', 'b', 'i', 't', '_', 'r', 'a', 't', 'e']","['s', 'n', 'l', 'd', 'o', 'c', 'p', 'g', 'm', 'f']",10,0,False
valuing,"['_', 'a', 'l', 'u', 'i', 'n', 'g']","['e', 's', 'o', 't', 'r', 'c', 'm', 'd', 'p', 'f']",6,0,False
avowing,"['a', '_', 'o', '_', 'i', 'n', 'g']","['e', 's', 'l', 'r', 't', 'c', 'd', 'm', 'p', 'b']",5,0,False
midyears,"['m', 'i', 'd', '_', 'e', 'a', 'r', 's']","['n', 't', 'l', 'o', 'c', 'p', 'u', 'h', 'b', 'g']",7,0,False
crap,"['_', 'r', 'a', '_']","['e', 'i', 'o', 's', 'u', 'l', 't', 'y', 'n', 'm']",2,0,False
driblet,"['d', 'r', 'i', 'b', 'l', 'e', 't']","['s', 'n', 'a', 'o', 'u', 'p', 'c', 'g', 'f']",7,1,True
guitars,"['_', 'u', 'i', 't', 'a', 'r', 's']","['e', 'n', 'o', 'l', 'c', 'm', 'h', 'p', 'd', 'b']",6,0,False
rags,"['r', 'a', '_', 's']","['e', 'i', 'o', 'u', 'l', 't', 'n', 'y', 'c', 'm']",3,0,False
titillation,"['t', 'i', 't', 'i', 'l', 'l', 'a', 't', 'i', 'o', 'n']","['e', 's']",11,8,True
technology,"['t', 'e', 'c', 'h', 'n', 'o', 'l', 'o', '_', 'y']","['s', 'i', 'a', 'r', 'd', 'u', 'p', 'b', 'm', 'w']",9,0,False
amplifications,"['a', 'm', 'p', 'l', 'i', 'f', 'i', 'c', 'a', 't', 'i', 'o', 'n', 's']","['e', 'r', 'g', 'u', 'y', 'h', 'd', 'b']",14,2,True
pressurisation,"['p', 'r', 'e', 's', 's', 'u', 'r', 'i', 's', 'a', 't', 'i', 'o', 'n']","['l', 'd', 'c', 'g', 'm']",14,5,True
tensor,"['t', 'e', 'n', 's', 'o', 'r']","['i', 'a', 'u', 'd', 'l']",6,5,True
entreating,"['e', 'n', 't', 'r', 'e', 'a', 't', 'i', 'n', 'g']","['s', 'l', 'o', 'd']",10,6,True
romanticism,"['r', 'o', 'm', 'a', 'n', 't', 'i', 'c', 'i', 's', 'm']","['e', 'l', 'g', 'u']",11,6,True
whiten,"['_', '_', 'i', 't', 'e', 'n']","['s', 'a', 'r', 'o', 'l', 'd', 'g', 'u', 'c', 'p']",4,0,False
toppled,"['t', 'o', 'p', 'p', 'l', 'e', 'd']","['s', 'i', 'a', 'r', 'n', 'u']",7,4,True
amused,"['a', 'm', 'u', 's', 'e', 'd']","['i', 'r', 'o', 'l', 't', 'n', 'c', 'p']",6,2,True
reflecting,"['r', 'e', 'f', 'l', 'e', 'c', 't', 'i', 'n', 'g']","['s', 'a', 'o', 'd', 'u', 'p', 'h']",10,3,True
chinking,"['_', '_', 'i', 'n', '_', 'i', 'n', 'g']","['e', 'a', 'o', 's', 'u', 'l', 't', 'r', 'p', 'd']",5,0,False
twaddling,"['t', '_', 'a', 'd', 'd', 'l', 'i', 'n', 'g']","['e', 's', 'o', 'r', 'u', 'c', 'y', 'm', 'p', 'b']",8,0,False
paraded,"['p', 'a', 'r', 'a', 'd', 'e', 'd']","['s', 'i', 'o', 'l', 't', 'n', 'u', 'c']",7,2,True
economics,"['e', 'c', 'o', 'n', 'o', 'm', 'i', 'c', 's']","['a', 'r', 'l', 't', 'd', 'g', 'u', 'p', 'h']",9,1,True
infrastructures,"['i', 'n', 'f', 'r', 'a', 's', 't', 'r', 'u', 'c', 't', 'u', 'r', 'e', 's']","['o', 'l', 'd', 'g', 'p', 'h', 'm', 'b']",15,2,True
tighter,"['t', 'i', '_', 'h', 't', 'e', 'r']","['s', 'n', 'a', 'o', 'l', 'd', 'u', 'p', 'c', 'f']",6,0,False
speculator,"['s', 'p', 'e', 'c', 'u', 'l', 'a', 't', 'o', 'r']","['i', 'n', 'd']",10,7,True
masturbated,"['m', 'a', 's', 't', 'u', 'r', 'b', 'a', 't', 'e', 'd']","['i', 'o', 'l', 'n', 'c', 'p', 'h', 'g']",11,2,True
invertebrates,"['i', 'n', '_', 'e', 'r', 't', 'e', 'b', 'r', 'a', 't', 'e', 's']","['o', 'l', 'd', 'c', 'g', 'u', 'p', 'm', 'h', 'f']",12,0,False
realest,"['r', 'e', 'a', 'l', 'e', 's', 't']","['i', 'o']",7,8,True
trellising,"['t', 'r', 'e', 'l', 'l', 'i', 's', 'i', 'n', 'g']","['a', 'o', 'u', 'd']",10,6,True
inversions,"['i', 'n', '_', 'e', 'r', 's', 'i', 'o', 'n', 's']","['a', 't', 'l', 'd', 'c', 'g', 'p', 'u', 'm', 'b']",9,0,False
whitings,"['_', 'h', 'i', 't', 'i', 'n', 'g', 's']","['e', 'a', 'o', 'u', 'l', 'r', 'p', 'c', 'd', 'f']",7,0,False
obeisances,"['o', 'b', 'e', 'i', 's', 'a', 'n', 'c', 'e', 's']","['r', 't', 'l', 'd', 'g', 'm', 'p', 'h']",10,2,True
dowagers,"['d', 'o', 'w', 'a', '_', 'e', 'r', 's']","['i', 't', 'l', 'n', 'c', 'p', 'u', 'b', 'm', 'h']",7,0,False
crotch,"['c', 'r', 'o', 't', 'c', 'h']","['e', 'i', 'a', 's', 'u', 'l', 'n', 'y']",6,2,True
mortician,"['m', 'o', 'r', 't', 'i', 'c', 'i', 'a', 'n']","['e', 's', 'l', 'g', 'u']",9,5,True
hangovers,"['h', 'a', 'n', 'g', 'o', '_', 'e', 'r', 's']","['i', 't', 'l', 'd', 'c', 'u', 'p', 'm', 'b', 'w']",8,0,False
commissary,"['c', 'o', 'm', 'm', 'i', 's', 's', 'a', 'r', '_']","['e', 'n', 'l', 't', 'u', 'h', 'd', 'p', 'b', 'k']",9,0,False
signs,"['s', 'i', 'g', 'n', 's']","['e', 'a', 'o', 'u']",5,6,True
fiddler,"['f', 'i', 'd', 'd', 'l', 'e', 'r']","['s', 'n', 'a', 'o', 't', 'u', 'p', 'c', 'g']",7,1,True
criticises,"['_', 'r', 'i', 't', 'i', '_', 'i', 's', 'e', 's']","['a', 'o', 'n', 'l', 'd', 'u', 'p', 'h', 'm', 'f']",8,0,False
chromosome,"['c', 'h', 'r', 'o', '_', 'o', 's', 'o', '_', 'e']","['i', 'a', 'u', 't', 'd', 'l', 'n', 'p', 'b', 'w']",8,0,False
ejaculation,"['e', '_', 'a', 'c', 'u', 'l', 'a', 't', 'i', 'o', 'n']","['s', 'r', 'd', 'g', 'm', 'p', 'b', 'y', 'f', 'h']",10,0,False
intrude,"['i', 'n', 't', 'r', 'u', 'd', 'e']","['s', 'a', 'o', 'l', 'g']",7,5,True
proportionate,"['p', 'r', 'o', 'p', 'o', 'r', 't', 'i', 'o', 'n', 'a', 't', 'e']","['s', 'l', 'd', 'g', 'c']",13,5,True
curie,"['c', 'u', 'r', 'i', 'e']","['s', 'n', 'a', 'o', 'l', 'd', 't', 'p']",5,2,True
perpetrator,"['p', 'e', 'r', 'p', 'e', 't', 'r', 'a', 't', 'o', 'r']","['s', 'i', 'd', 'l', 'n', 'c']",11,4,True
dwellings,"['d', 'w', 'e', 'l', 'l', 'i', 'n', 'g', 's']","['a', 'o', 'r', 't', 'u', 'p', 'c', 'm']",9,2,True
speakers,"['s', 'p', 'e', 'a', '_', 'e', 'r', 's']","['i', 'o', 't', 'l', 'd', 'u', 'n', 'c', 'm', 'y']",7,0,False
elephants,"['e', 'l', 'e', 'p', 'h', 'a', 'n', 't', 's']","['i', 'r', 'o', 'd', 'u', 'c', 'm', 'y']",9,2,True
feedbag,"['_', 'e', 'e', 'd', '_', 'a', 'g']","['s', 'i', 'r', 'l', 'o', 't', 'n', 'u', 'c', 'y']",5,0,False
unruliness,"['u', 'n', 'r', 'u', 'l', 'i', 'n', 'e', 's', 's']","['a', 'o', 't', 'd']",10,6,True
artfulness,"['a', 'r', 't', 'f', 'u', 'l', 'n', 'e', 's', 's']","['i', 'o', 'd', 'c', 'p', 'b', 'g', 'm', 'h']",10,1,True
milers,"['m', 'i', 'l', 'e', 'r', 's']","['a', 'o', 'n', 't', 'd', 'u', 'p', 'h', 'f']",6,1,True
drizzlier,"['d', 'r', 'i', '_', '_', 'l', 'i', 'e', 'r']","['s', 'n', 'a', 'o', 't', 'u', 'p', 'c', 'g', 'f']",7,0,False
vessel,"['_', 'e', 's', 's', 'e', 'l']","['i', 'a', 'o', 'u', 'r', 't', 'd', 'h', 'n', 'p']",5,0,False
frostbiting,"['f', 'r', 'o', 's', 't', 'b', 'i', 't', 'i', 'n', 'g']","['e', 'a', 'u', 'l', 'c', 'p', 'h', 'd', 'm']",11,1,True
slingshot,"['s', 'l', 'i', 'n', 'g', 's', 'h', 'o', 't']","['e', 'a', 'u', 'r', 'c', 'p', 'd']",9,3,True
spoonful,"['s', 'p', 'o', 'o', 'n', '_', 'u', 'l']","['e', 'i', 'a', 'r', 't', 'c', 'y', 'b', 'd', 'm']",7,0,False
franking,"['_', 'r', 'a', 'n', '_', 'i', 'n', 'g']","['e', 's', 'o', 'l', 't', 'u', 'c', 'd', 'p', 'm']",6,0,False
crumbed,"['c', 'r', 'u', 'm', 'b', 'e', 'd']","['s', 'i', 'a', 'o', 'l', 't', 'n', 'p', 'g']",7,1,True
champagnes,"['c', 'h', 'a', 'm', 'p', 'a', 'g', 'n', 'e', 's']","['i', 'r', 'o', 'l', 't', 'd', 'u', 'y']",10,2,True
sackcloth,"['s', 'a', 'c', '_', 'c', 'l', 'o', 't', 'h']","['e', 'i', 'r', 'u', 'n', 'y', 'p', 'b', 'm', 'w']",8,0,False
wrinkly,"['_', '_', 'i', 'n', '_', 'l', 'y']","['e', 'a', 'o', 's', 'g', 'u', 't', 'c', 'd', 'p']",4,0,False
barged,"['b', 'a', 'r', 'g', 'e', 'd']","['s', 'i', 'o', 'l', 't', 'n', 'u', 'c', 'p']",6,1,True
dandruff,"['d', 'a', 'n', 'd', 'r', 'u', '_', '_']","['e', 'i', 'o', 's', 'l', 't', 'y', 'm', 'c', 'g']",6,0,False
horology,"['_', 'o', 'r', 'o', 'l', 'o', '_', 'y']","['e', 'i', 'a', 's', 'u', 't', 'n', 'd', 'p', 'b']",6,0,False
cloture,"['c', 'l', 'o', 't', 'u', 'r', 'e']","['s', 'i', 'a', 'd', 'n', 'p']",7,4,True
spinsterhood,"['s', 'p', 'i', 'n', 's', 't', 'e', 'r', 'h', 'o', 'o', 'd']","['a', 'l', 'u', 'c', 'g', 'm']",12,4,True
preparations,"['p', 'r', 'e', 'p', 'a', 'r', 'a', 't', 'i', 'o', 'n', 's']","['l', 'd', 'c', 'g']",12,6,True
undershirts,"['u', 'n', 'd', 'e', 'r', 's', 'h', 'i', 'r', 't', 's']","['a', 'o', 'l', 'g', 'c', 'p', 'm', 'f']",11,2,True
counteracts,"['c', 'o', 'u', 'n', 't', 'e', 'r', 'a', 'c', 't', 's']","['i', 'l', 'd']",11,7,True
toothaches,"['t', 'o', 'o', 't', 'h', 'a', 'c', 'h', 'e', 's']","['i', 'r', 'l', 'n', 'd', 'u']",10,4,True
cheerier,"['c', 'h', 'e', 'e', 'r', 'i', 'e', 'r']","['s', 'n', 'a', 'o', 'l', 'd', 't', 'u', 'p']",8,1,True
acclimating,"['a', 'c', 'c', 'l', 'i', 'm', 'a', 't', 'i', 'n', 'g']","['e', 's', 'o', 'r', 'u', 'y', 'h']",11,3,True
tremor,"['t', 'r', 'e', '_', 'o', 'r']","['s', 'i', 'a', 'd', 'l', 'n', 'u', 'p', 'h', 'b']",5,0,False
mattering,"['m', 'a', 't', 't', 'e', 'r', 'i', 'n', 'g']","['s', 'l', 'o', 'd', 'c', 'u', 'p']",9,3,True
fibreboard,"['f', 'i', 'b', 'r', 'e', 'b', 'o', 'a', 'r', 'd']","['s', 'n', 'l', 't', 'c', 'm', 'p', 'g']",10,2,True
overjoyed,"['o', '_', 'e', 'r', '_', 'o', '_', 'e', 'd']","['s', 'i', 'a', 'u', 't', 'l', 'n', 'p', 'c', 'b']",6,0,False
relent,"['r', 'e', 'l', 'e', 'n', 't']","['s', 'i', 'a', 'o', 'u', 'd']",6,4,True
zoologists,"['_', 'o', 'o', 'l', 'o', '_', 'i', 's', 't', 's']","['e', 'a', 'n', 'u', 'r', 'c', 'y', 'h', 'p', 'd']",8,0,False
sons,"['s', 'o', 'n', 's']","['e', 'i', 'a', 'u', 'r', 'l', 't']",4,3,True
outclass,"['o', 'u', 't', 'c', 'l', 'a', 's', 's']","['e', 'i', 'r', 'n']",8,6,True
roundabout,"['r', 'o', 'u', 'n', 'd', 'a', 'b', 'o', 'u', 't']","['e', 'i', 's', 'l', 'c', 'm', 'y', 'g']",10,2,True
pores,"['p', 'o', 'r', 'e', 's']","['i', 'a', 'u', 't', 'd', 'l', 'n']",5,3,True
identifiable,"['i', 'd', 'e', 'n', 't', 'i', 'f', 'i', 'a', 'b', 'l', 'e']","['s', 'r', 'o', 'g', 'c', 'u', 'm', 'p', 'y']",12,1,True
amazingly,"['a', 'm', 'a', '_', 'i', 'n', 'g', 'l', 'y']","['e', 's', 'o', 't', 'r', 'u', 'c', 'd', 'p', 'b']",8,0,False
flap,"['_', 'l', 'a', '_']","['e', 'i', 'o', 's', 'u', 'r', 'y', 'n', 't', 'm']",2,0,False
hexing,"['_', 'e', '_', 'i', 'n', 'g']","['s', 'a', 'r', 'o', 'l', 'd', 't', 'u', 'p', 'c']",4,0,False
temperamental,"['t', 'e', 'm', 'p', 'e', 'r', 'a', 'm', 'e', 'n', 't', 'a', 'l']","['s', 'i', 'o', 'd', 'u', 'c', 'y']",13,3,True
unfamiliar,"['u', 'n', 'f', 'a', 'm', 'i', 'l', 'i', 'a', 'r']","['e', 's', 'o', 'g', 't', 'c', 'y', 'd', 'p']",10,1,True
lichee,"['l', 'i', 'c', '_', 'e', 'e']","['s', 'n', 'r', 'a', 'd', 'o', 't', 'u', 'y', 'p']",5,0,False
leathernecks,"['l', 'e', 'a', 't', 'h', 'e', 'r', 'n', 'e', 'c', '_', 's']","['i', 'o', 'd', 'u', 'p', 'm', 'b', 'g', 'y', 'w']",11,0,False
lapidaries,"['l', 'a', 'p', 'i', 'd', 'a', 'r', 'i', 'e', 's']","['n', 't', 'o', 'c', 'u']",10,5,True
tautology,"['t', 'a', 'u', 't', 'o', 'l', 'o', '_', 'y']","['e', 'i', 's', 'r', 'n', 'c', 'm', 'b', 'p', 'f']",8,0,False
emirate,"['e', 'm', 'i', 'r', 'a', 't', 'e']","['s', 'n', 'l', 'd', 'o', 'c', 'p', 'b']",7,2,True
congaed,"['c', 'o', 'n', '_', 'a', 'e', 'd']","['s', 'i', 'r', 'l', 't', 'u', 'm', 'p', 'b', 'h']",6,0,False
snider,"['s', 'n', 'i', 'd', 'e', 'r']","['a', 'o', 't', 'l']",6,6,True
poisonously,"['p', 'o', 'i', 's', 'o', 'n', 'o', 'u', 's', 'l', '_']","['e', 'a', 't', 'g', 'r', 'c', 'd', 'm', 'b', 'f']",10,0,False
bluest,"['b', 'l', 'u', 'e', 's', 't']","['i', 'a', 'o', 'r', 'd', 'n', 'p', 'h']",6,2,True
heightened,"['h', 'e', 'i', 'g', 'h', 't', 'e', 'n', 'e', 'd']","['s', 'a', 'r', 'o', 'l', 'u', 'c', 'p']",10,2,True
catchy,"['c', 'a', 't', 'c', 'h', 'y']","['e', 'i', 'o', 's', 'u', 'r', 'l', 'n']",6,2,True
sportscasts,"['s', 'p', 'o', 'r', 't', 's', 'c', 'a', 's', 't', 's']","['e', 'i', 'u', 'l', 'n', 'h']",11,4,True
ruffled,"['r', 'u', 'f', 'f', 'l', 'e', 'd']","['s', 'i', 'a', 'o', 't', 'n', 'b', 'p', 'c']",7,1,True
sallies,"['s', 'a', 'l', 'l', 'i', 'e', 's']","['r', 'n']",7,8,True
finalists,"['_', 'i', 'n', 'a', 'l', 'i', 's', 't', 's']","['e', 'o', 'g', 'r', 'u', 'c', 'y', 'm', 'p', 'h']",8,0,False
decentralise,"['d', 'e', 'c', 'e', 'n', 't', 'r', 'a', 'l', 'i', 's', 'e']","['o', 'u']",12,8,True
erasing,"['e', 'r', 'a', 's', 'i', 'n', 'g']","['t', 'l', 'o', 'd']",7,6,True
headdress,"['h', 'e', 'a', 'd', 'd', 'r', 'e', 's', 's']","['i', 'o', 't', 'l', 'n', 'u', 'c', 'p', 'g']",9,1,True
medicines,"['m', 'e', 'd', 'i', 'c', 'i', 'n', 'e', 's']","['a', 'o', 'r', 'l', 't', 'u', 'g', 'p', 'h']",9,1,True
socialistic,"['s', 'o', 'c', 'i', 'a', 'l', 'i', 's', 't', 'i', 'c']","['e', 'n', 'r']",11,7,True
jackdaws,"['_', 'a', '_', '_', '_', 'a', '_', 's']","['e', 'i', 'o', 'u', 'r', 'l', 'n', 't', 'y', 'm']",3,0,False
floater,"['_', 'l', 'o', 'a', 't', 'e', 'r']","['s', 'i', 'd', 'n', 'c', 'u', 'p', 'b', 'm', 'y']",6,0,False
sundered,"['s', 'u', 'n', 'd', 'e', 'r', 'e', 'd']","['i', 'a', 'o', 't', 'l']",8,5,True
universally,"['u', 'n', 'i', '_', 'e', 'r', 's', 'a', 'l', 'l', '_']","['t', 'o', 'd', 'g', 'c', 'p', 'm', 'b', 'f', 'h']",9,0,False
slacken,"['s', 'l', 'a', 'c', '_', 'e', 'n']","['i', 'r', 'o', 't', 'd', 'u', 'p', 'h', 'b', 'g']",6,0,False
outperformed,"['o', 'u', 't', 'p', 'e', 'r', 'f', 'o', 'r', 'm', 'e', 'd']","['s', 'i', 'a', 'l', 'n', 'c', 'b', 'h', 'g']",12,1,True
unhealthier,"['u', 'n', '_', 'e', 'a', 'l', 't', '_', 'i', 'e', 'r']","['s', 'o', 'd', 'g', 'c', 'm', 'p', 'b', 'f', 'y']",9,0,False
yearnings,"['_', 'e', 'a', 'r', 'n', 'i', 'n', 'g', 's']","['t', 'l', 'o', 'd', 'c', 'p', 'u', 'm', 'h', 'b']",8,0,False
segmenting,"['s', 'e', 'g', 'm', 'e', 'n', 't', 'i', 'n', 'g']","['a', 'o', 'r', 'l', 'd', 'u', 'h', 'p']",10,2,True
muscat,"['m', 'u', 's', 'c', 'a', 't']","['e', 'i', 'o', 'r', 'l', 'n', 'h']",6,3,True
strops,"['s', 't', 'r', 'o', 'p', 's']","['e', 'i', 'a', 'u', 'l', 'n']",6,4,True
vocal,"['_', 'o', 'c', 'a', 'l']","['e', 'i', 's', 'r', 'n', 't', 'y', 'u', 'm', 'd']",4,0,False
pubescence,"['p', 'u', '_', 'e', 's', '_', 'e', 'n', '_', 'e']","['i', 'a', 'o', 'r', 'l', 't', 'd', 'h', 'm', 'k']",7,0,False
encroachments,"['e', 'n', 'c', 'r', 'o', 'a', 'c', 'h', 'm', 'e', 'n', 't', 's']","['i', 'l', 'd', 'u', 'p']",13,5,True
accelerators,"['a', 'c', 'c', 'e', 'l', 'e', 'r', 'a', 't', 'o', 'r', 's']","['i', 'n', 'd', 'u']",12,6,True
testable,"['t', 'e', 's', 't', 'a', 'b', 'l', 'e']","['i', 'r', 'o', 'd', 'u', 'n', 'c', 'p']",8,2,True
bather,"['b', 'a', 't', '_', 'e', 'r']","['s', 'i', 'o', 'd', 'l', 'n', 'c', 'u', 'p', 'y']",5,0,False
infrastructure,"['i', 'n', 'f', 'r', 'a', 's', 't', 'r', 'u', 'c', 't', 'u', 'r', 'e']","['o', 'l', 'd', 'g', 'p', 'h', 'm', 'b']",14,2,True
reclines,"['r', 'e', 'c', 'l', 'i', 'n', 'e', 's']","['a', 'o', 't', 'd', 'u', 'g', 'p']",8,3,True
sprinter,"['s', 'p', 'r', 'i', 'n', 't', 'e', 'r']","['a', 'o', 'l', 'd', 'u', 'g', 'c']",8,3,True
privier,"['p', 'r', 'i', '_', 'i', 'e', 'r']","['s', 'n', 'a', 'o', 'l', 'd', 't', 'u', 'c', 'y']",6,0,False
battlefields,"['b', 'a', 't', 't', 'l', 'e', 'f', 'i', 'e', 'l', 'd', 's']","['r', 'n', 'o', 'c', 'u', 'p', 'm', 'h', 'g']",12,1,True
scandalously,"['s', 'c', 'a', 'n', 'd', 'a', 'l', 'o', 'u', 's', 'l', 'y']","['e', 'i', 'r', 't', 'm', 'b', 'p', 'h']",12,2,True
cocci,"['c', 'o', 'c', 'c', 'i']","['e', 'a', 's', 'n', 'l', 'r', 't', 'u']",5,2,True
mallards,"['m', 'a', 'l', 'l', 'a', 'r', 'd', 's']","['e', 'i', 'o', 'u', 't', 'y', 'n', 'c', 'p']",8,1,True
quaking,"['_', 'u', 'a', '_', 'i', 'n', 'g']","['e', 's', 'o', 'l', 'r', 't', 'c', 'm', 'd', 'p']",5,0,False
vacationers,"['v', 'a', 'c', 'a', 't', 'i', 'o', 'n', 'e', 'r', 's']","['l', 'd', 'g', 'p', 'u', 'm', 'h', 'b', 'f']",11,1,True
underscores,"['u', 'n', 'd', 'e', 'r', 's', 'c', 'o', 'r', 'e', 's']","['i', 'a', 't', 'l']",11,6,True
professors,"['p', 'r', 'o', '_', 'e', 's', 's', 'o', 'r', 's']","['i', 'a', 'u', 't', 'd', 'l', 'n', 'c', 'b', 'h']",9,0,False
opt,"['o', '_', 't']","['e', 'i', 'a', 's', 'u', 'r', 'l', 'n', 'y', 'h']",2,0,False
pie,"['p', 'i', 'e']","['s', 'n', 'r', 'l', 'd', 't', 'a', 'o', 'u']",3,1,True
seacoasts,"['s', 'e', 'a', 'c', 'o', 'a', 's', 't', 's']","['i', 'r', 'l', 'n', 'd']",9,5,True
outplays,"['o', 'u', 't', 'p', 'l', 'a', 'y', 's']","['e', 'i', 'r', 'n', 'c']",8,5,True
identities,"['i', 'd', 'e', 'n', 't', 'i', 't', 'i', 'e', 's']","['a', 'o', 'r', 'l']",10,6,True
angiosperm,"['a', 'n', 'g', 'i', 'o', 's', 'p', 'e', 'r', 'm']","['t', 'l', 'd', 'c']",10,6,True
heeling,"['_', 'e', 'e', 'l', 'i', 'n', 'g']","['s', 'a', 'r', 'o', 'd', 't', 'u', 'c', 'p', 'b']",6,0,False
enterprising,"['e', 'n', 't', 'e', 'r', 'p', 'r', 'i', 's', 'i', 'n', 'g']","['a', 'o', 'l', 'd', 'u']",12,5,True
thunders,"['t', '_', 'u', 'n', 'd', 'e', 'r', 's']","['i', 'a', 'o', 'l', 'c', 'p', 'b', 'm', 'g', 'f']",7,0,False
misfit,"['m', 'i', 's', '_', 'i', 't']","['e', 'a', 'o', 'n', 'u', 'l', 'r', 'h', 'y', 'k']",5,0,False
deteriorated,"['d', 'e', 't', 'e', 'r', 'i', 'o', 'r', 'a', 't', 'e', 'd']","['s', 'n', 'l']",12,7,True
tabbing,"['t', 'a', '_', '_', 'i', 'n', 'g']","['e', 's', 'o', 'l', 'r', 'u', 'c', 'd', 'p', 'm']",5,0,False
appointees,"['a', 'p', 'p', 'o', 'i', 'n', 't', 'e', 'e', 's']","['r', 'l', 'd', 'c', 'g', 'm']",10,4,True
summed,"['s', 'u', 'm', 'm', 'e', 'd']","['i', 'a', 'o', 'r', 'l', 't', 'n', 'c', 'p']",6,1,True
irreverent,"['i', 'r', 'r', 'e', '_', 'e', 'r', 'e', 'n', 't']","['s', 'a', 'o', 'd', 'l', 'g', 'u', 'c', 'p', 'h']",9,0,False
extinctions,"['e', '_', 't', 'i', 'n', 'c', 't', 'i', 'o', 'n', 's']","['a', 'r', 'l', 'd', 'u', 'g', 'p', 'h', 'm', 'f']",10,0,False
drawstring,"['d', 'r', 'a', '_', 's', 't', 'r', 'i', 'n', 'g']","['e', 'o', 'l', 'u', 'c', 'p', 'h', 'm', 'b', 'y']",9,0,False
return,"['r', 'e', 't', 'u', 'r', 'n']","['s', 'i', 'a', 'o', 'd', 'l']",6,4,True
lesson,"['l', 'e', 's', 's', 'o', 'n']","['i', 'a', 'r', 'u', 't', 'd']",6,4,True
wittingly,"['_', 'i', 't', 't', 'i', 'n', 'g', 'l', 'y']","['e', 'a', 'o', 's', 'u', 'r', 'h', 'd', 'p', 'k']",8,0,False
eighteens,"['e', 'i', 'g', 'h', 't', 'e', 'e', 'n', 's']","['a', 'o', 'r', 'l', 'd', 'u']",9,4,True
blowouts,"['b', 'l', 'o', '_', 'o', 'u', 't', 's']","['e', 'i', 'a', 'r', 'n', 'c', 'p', 'y', 'h', 'm']",7,0,False
captions,"['c', 'a', 'p', 't', 'i', 'o', 'n', 's']","['e', 'l', 'r', 'g', 'u', 'm', 'h']",8,3,True
wrigglier,"['_', 'r', 'i', '_', '_', 'l', 'i', 'e', 'r']","['s', 'n', 'a', 'o', 'd', 't', 'u', 'p', 'c', 'f']",6,0,False
prosy,"['p', 'r', 'o', 's', '_']","['e', 'i', 'a', 'u', 't', 'l', 'n', 'c', 'd', 'b']",4,0,False
necessitating,"['n', 'e', 'c', 'e', 's', 's', 'i', 't', 'a', 't', 'i', 'n', 'g']","['r', 'l', 'o', 'd']",13,6,True
uppercase,"['u', 'p', 'p', 'e', 'r', 'c', 'a', 's', 'e']","['i', 'o', 't', 'l', 'd', 'n']",9,4,True
overdresses,"['o', '_', 'e', 'r', 'd', 'r', 'e', 's', 's', 'e', 's']","['i', 'a', 'u', 't', 'l', 'n', 'p', 'c', 'b', 'w']",10,0,False
inhabited,"['i', 'n', 'h', 'a', 'b', 'i', 't', 'e', 'd']","['s', 'r', 'l', 'o', 'g', 'c', 'm', 'p', 'u']",9,1,True
honcho,"['_', 'o', 'n', 'c', '_', 'o']","['e', 'i', 'a', 's', 'u', 'r', 'l', 't', 'y', 'b']",4,0,False
testaments,"['t', 'e', 's', 't', 'a', 'm', 'e', 'n', 't', 's']","['i', 'r', 'o', 'l', 'd', 'u', 'c', 'p']",10,2,True
grumblers,"['g', 'r', 'u', 'm', 'b', 'l', 'e', 'r', 's']","['i', 'a', 'o', 't', 'd', 'n', 'p', 'c', 'f']",9,1,True
descend,"['d', 'e', 's', '_', 'e', 'n', 'd']","['i', 'a', 'o', 'u', 'r', 'l', 't', 'p', 'h', 'y']",6,0,False
purses,"['p', 'u', 'r', 's', 'e', 's']","['i', 'a', 'o', 't', 'd', 'l', 'n']",6,3,True
urinals,"['u', 'r', 'i', 'n', 'a', 'l', 's']","['e', 'o', 't', 'g']",7,6,True
rower,"['r', 'o', '_', 'e', 'r']","['s', 'i', 'a', 'd', 't', 'l', 'n', 'u', 'p', 'b']",4,0,False
longitudinal,"['l', 'o', 'n', 'g', 'i', 't', 'u', 'd', 'i', 'n', 'a', 'l']","['e', 's', 'r', 'c', 'm']",12,5,True
