target,discovered,wrong letters,number of hits,lives remaining,game won
timetables,"['t', 'i', 'm', 'e', 't', 'a', 'b', 'l', 'e', 's']","['n', 'r', 'o', 'c', 'd', 'u', 'g', 'p', 'h']",10,1,True
wider,"['_', 'i', 'd', 'e', 'r']","['s', 'a', 'o', 'l', 't', 'n', 'u', 'c', 'p', 'h']",4,0,False
misguiding,"['m', 'i', 's', 'g', 'u', 'i', 'd', 'i', 'n', 'g']","['e', 'a', 't', 'r', 'o', 'l', 'c', 'p']",10,2,True
scrimshawing,"['s', 'c', 'r', 'i', 'm', 's', 'h', 'a', '_', 'i', 'n', 'g']","['e', 't', 'o', 'l', 'u', 'p', 'd', 'b', 'y', 'f']",11,0,False
spluttered,"['s', 'p', 'l', 'u', 't', 't', 'e', 'r', 'e', 'd']","['i', 'n', 'a', 'o', 'c', 'g']",10,4,True
junctures,"['_', 'u', 'n', 'c', 't', 'u', 'r', 'e', 's']","['i', 'a', 'o', 'l', 'd', 'g', 'p', 'm', 'h', 'b']",8,0,False
endorser,"['e', 'n', 'd', 'o', 'r', 's', 'e', 'r']","['i', 'a', 't', 'l']",8,6,True
unveiled,"['u', 'n', '_', 'e', 'i', 'l', 'e', 'd']","['s', 'r', 'a', 't', 'o', 'c', 'g', 'p', 'm', 'h']",7,0,False
lionesses,"['l', 'i', 'o', 'n', 'e', 's', 's', 'e', 's']","['r', 'a', 't']",9,7,True
sidestepping,"['s', 'i', 'd', 'e', 's', 't', 'e', 'p', 'p', 'i', 'n', 'g']","['a', 'r', 'o', 'l', 'c', 'u']",12,4,True
misjudgements,"['m', 'i', 's', '_', 'u', 'd', 'g', 'e', 'm', 'e', 'n', 't', 's']","['a', 'o', 'r', 'c', 'l', 'p', 'h', 'y', 'b', 'f']",12,0,False
bagatelle,"['_', 'a', 'g', 'a', 't', 'e', 'l', 'l', 'e']","['s', 'i', 'r', 'n', 'o', 'd', 'c', 'u', 'p', 'm']",8,0,False
conjugates,"['c', 'o', 'n', '_', 'u', 'g', 'a', 't', 'e', 's']","['i', 'r', 'l', 'd', 'p', 'm', 'h', 'b', 'f', 'y']",9,0,False
conduction,"['c', 'o', 'n', 'd', 'u', 'c', 't', 'i', 'o', 'n']","['e', 's', 'a', 'r', 'l']",10,5,True
murkier,"['_', 'u', 'r', '_', 'i', 'e', 'r']","['s', 'a', 'n', 't', 'l', 'o', 'd', 'g', 'c', 'p']",5,0,False
wardrobes,"['_', 'a', 'r', 'd', 'r', 'o', '_', 'e', 's']","['i', 'n', 't', 'l', 'c', 'g', 'u', 'p', 'm', 'h']",7,0,False
carsickness,"['c', 'a', 'r', 's', 'i', 'c', '_', 'n', 'e', 's', 's']","['t', 'o', 'l', 'd', 'u', 'p', 'g', 'm', 'h', 'b']",10,0,False
molest,"['m', 'o', 'l', 'e', 's', 't']","['r', 'a', 'i', 'd', 'n', 'u', 'c', 'p', 'g']",6,1,True
panellings,"['p', 'a', 'n', 'e', 'l', 'l', 'i', 'n', 'g', 's']","['t', 'r', 'o', 'c', 'd', 'u']",10,4,True
gauntlets,"['g', 'a', 'u', 'n', 't', 'l', 'e', 't', 's']","['i', 'r', 'o', 'd', 'c']",9,5,True
nitwits,"['n', 'i', 't', '_', 'i', 't', 's']","['e', 'r', 'a', 'l', 'o', 'd', 'g', 'u', 'c', 'p']",6,0,False
fixer,"['_', 'i', '_', 'e', 'r']","['s', 'a', 'o', 'l', 't', 'n', 'd', 'u', 'c', 'p']",3,0,False
incensed,"['i', 'n', 'c', 'e', 'n', 's', 'e', 'd']","['r', 'a', 't', 'o', 'l']",8,5,True
manics,"['m', 'a', 'n', 'i', 'c', 's']","['e', 'r', 'o', 't', 'd', 'l', 'u', 'p', 'g']",6,1,True
fluffiness,"['_', 'l', 'u', '_', '_', 'i', 'n', 'e', 's', 's']","['a', 't', 'r', 'o', 'c', 'd', 'g', 'p', 'm', 'h']",7,0,False
courtship,"['c', 'o', 'u', 'r', 't', 's', 'h', 'i', 'p']","['e', 'n', 'a', 'l', 'd', 'g', 'm']",9,3,True
pesticide,"['p', 'e', 's', 't', 'i', 'c', 'i', 'd', 'e']","['r', 'n', 'a', 'o', 'l', 'g', 'u']",9,3,True
sissies,"['s', 'i', 's', 's', 'i', 'e', 's']",[],7,10,True
electrocutions,"['e', 'l', 'e', 'c', 't', 'r', 'o', 'c', 'u', 't', 'i', 'o', 'n', 's']",['a'],14,9,True
dedicate,"['d', 'e', 'd', 'i', 'c', 'a', 't', 'e']","['s', 'r', 'n', 'o', 'l']",8,5,True
protrudes,"['p', 'r', 'o', 't', 'r', 'u', 'd', 'e', 's']","['i', 'n', 'a', 'l', 'c', 'g']",9,4,True
evangelical,"['e', '_', 'a', 'n', 'g', 'e', 'l', 'i', 'c', 'a', 'l']","['s', 't', 'r', 'o', 'd', 'u', 'p', 'm', 'h', 'b']",10,0,False
ponderous,"['p', 'o', 'n', 'd', 'e', 'r', 'o', 'u', 's']","['i', 'a', 't', 'l', 'c', 'g']",9,4,True
scavengers,"['s', 'c', 'a', '_', 'e', 'n', 'g', 'e', 'r', 's']","['i', 't', 'o', 'l', 'd', 'u', 'p', 'm', 'h', 'b']",9,0,False
vociferates,"['_', 'o', 'c', 'i', '_', 'e', 'r', 'a', 't', 'e', 's']","['n', 'l', 'd', 'u', 'p', 'g', 'm', 'h', 'b', 'y']",9,0,False
veep,"['_', 'e', 'e', '_']","['s', 'a', 'o', 'l', 't', 'i', 'r', 'n', 'd', 'u']",2,0,False
knelling,"['_', 'n', 'e', 'l', 'l', 'i', 'n', 'g']","['s', 'r', 'a', 't', 'o', 'd', 'c', 'u', 'p', 'm']",7,0,False
federal,"['_', 'e', 'd', 'e', 'r', 'a', 'l']","['s', 'i', 'n', 't', 'o', 'g', 'u', 'c', 'p', 'm']",6,0,False
bunkhouse,"['_', 'u', 'n', '_', '_', 'o', 'u', 's', 'e']","['i', 'r', 'a', 't', 'l', 'd', 'c', 'g', 'p', 'm']",6,0,False
edifying,"['e', 'd', 'i', '_', '_', 'i', 'n', 'g']","['s', 'r', 'a', 't', 'o', 'l', 'c', 'u', 'p', 'm']",6,0,False
skirmished,"['s', '_', 'i', 'r', 'm', 'i', 's', 'h', 'e', 'd']","['n', 'a', 't', 'o', 'l', 'c', 'u', 'g', 'p', 'b']",9,0,False
whiskys,"['_', '_', 'i', 's', '_', '_', 's']","['e', 'r', 'a', 'n', 't', 'l', 'o', 'd', 'g', 'u']",3,0,False
jinni,"['_', 'i', 'n', 'n', 'i']","['s', 'e', 'a', 'r', 'o', 'l', 't', 'd', 'u', 'c']",4,0,False
charcoals,"['c', 'h', 'a', 'r', 'c', 'o', 'a', 'l', 's']","['e', 'i', 'n', 't', 'd', 'g', 'u', 'p', 'm']",9,1,True
anthers,"['a', 'n', 't', 'h', 'e', 'r', 's']","['i', 'l', 'o', 'd', 'g', 'u', 'c', 'p', 'm']",7,1,True
sash,"['s', 'a', 's', '_']","['e', 'o', 'l', 't', 'i', 'r', 'n', 'd', 'u', 'p']",3,0,False
porringers,"['p', 'o', 'r', 'r', 'i', 'n', 'g', 'e', 'r', 's']","['a', 't', 'l', 'c', 'd', 'u']",10,4,True
oversleeps,"['o', '_', 'e', 'r', 's', 'l', 'e', 'e', 'p', 's']","['i', 'n', 'a', 't', 'c', 'd', 'u', 'g', 'm', 'h']",9,0,False
snippier,"['s', 'n', 'i', 'p', 'p', 'i', 'e', 'r']","['a', 't', 'o', 'l', 'd', 'c', 'g', 'u']",8,2,True
pigmies,"['p', 'i', 'g', 'm', 'i', 'e', 's']","['r', 'a', 'n', 't', 'l', 'o', 'd', 'u', 'c']",7,1,True
ensconce,"['e', 'n', 's', 'c', 'o', 'n', 'c', 'e']","['i', 'r', 'a', 't', 'l', 'd']",8,4,True
foolhardiness,"['f', 'o', 'o', 'l', 'h', 'a', 'r', 'd', 'i', 'n', 'e', 's', 's']","['t', 'c', 'u', 'p', 'm', 'g', 'y', 'b']",13,2,True
fiendish,"['_', 'i', 'e', 'n', 'd', 'i', 's', '_']","['r', 'a', 't', 'o', 'l', 'c', 'g', 'u', 'p', 'm']",6,0,False
plume,"['p', 'l', 'u', '_', 'e']","['s', 'a', 'r', 'o', 't', 'i', 'n', 'd', 'c', 'h']",4,0,False
binomial,"['_', 'i', 'n', 'o', 'm', 'i', 'a', 'l']","['e', 's', 'r', 't', 'd', 'c', 'g', 'u', 'p', 'h']",7,0,False
spoonsful,"['s', 'p', 'o', 'o', 'n', 's', '_', 'u', 'l']","['e', 'i', 'r', 'a', 't', 'd', 'c', 'g', 'm', 'h']",8,0,False
beheading,"['b', 'e', 'h', 'e', 'a', 'd', 'i', 'n', 'g']","['s', 'r', 't', 'o', 'l', 'c', 'u', 'p', 'm']",9,1,True
humanely,"['h', 'u', 'm', 'a', 'n', 'e', 'l', '_']","['s', 'i', 'r', 't', 'o', 'd', 'c', 'g', 'p', 'b']",7,0,False
ineffectually,"['i', 'n', 'e', 'f', 'f', 'e', 'c', 't', 'u', 'a', 'l', 'l', 'y']","['s', 'o', 'r', 'p', 'm', 'g', 'd', 'h', 'b']",13,1,True
sawyer,"['s', 'a', '_', '_', 'e', 'r']","['i', 'o', 't', 'd', 'l', 'n', 'u', 'c', 'p', 'g']",4,0,False
diagnosing,"['d', 'i', 'a', 'g', 'n', 'o', 's', 'i', 'n', 'g']","['e', 't', 'r', 'l', 'c', 'u']",10,4,True
genomes,"['g', 'e', 'n', 'o', 'm', 'e', 's']","['i', 'r', 'a', 't', 'l', 'd', 'u', 'c', 'p']",7,1,True
shearer,"['s', '_', 'e', 'a', 'r', 'e', 'r']","['i', 'n', 't', 'l', 'o', 'd', 'g', 'u', 'c', 'p']",6,0,False
cheesecloth,"['c', 'h', 'e', 'e', 's', 'e', 'c', 'l', 'o', 't', 'h']","['i', 'n', 'a', 'r', 'd', 'u', 'p', 'g', 'm']",11,1,True
sprucing,"['s', 'p', 'r', 'u', 'c', 'i', 'n', 'g']","['e', 'a', 't', 'o', 'l', 'd']",8,4,True
schmooze,"['s', 'c', '_', '_', 'o', 'o', '_', 'e']","['i', 'r', 'a', 'n', 't', 'l', 'd', 'g', 'u', 'p']",5,0,False
slangiest,"['s', 'l', 'a', 'n', 'g', 'i', 'e', 's', 't']","['r', 'o', 'd', 'c']",9,6,True
reapers,"['r', 'e', 'a', 'p', 'e', 'r', 's']","['i', 'n', 't', 'l', 'o', 'd', 'g', 'u', 'c']",7,1,True
inebriates,"['i', 'n', 'e', 'b', 'r', 'i', 'a', 't', 'e', 's']","['o', 'l', 'c', 'd', 'u', 'g', 'p', 'm', 'h']",10,1,True
awards,"['a', '_', 'a', 'r', 'd', 's']","['e', 'i', 'o', 't', 'l', 'n', 'u', 'c', 'p', 'g']",5,0,False
soliciting,"['s', 'o', 'l', 'i', 'c', 'i', 't', 'i', 'n', 'g']","['e', 'a', 'r', 'd', 'u']",10,5,True
runny,"['r', 'u', 'n', 'n', '_']","['s', 'e', 'a', 'o', 'l', 't', 'i', 'd', 'c', 'p']",4,0,False
underwriters,"['u', 'n', 'd', 'e', 'r', '_', 'r', 'i', 't', 'e', 'r', 's']","['a', 'o', 'l', 'c', 'p', 'g', 'm', 'h', 'b', 'y']",11,0,False
nutritionally,"['n', 'u', 't', 'r', 'i', 't', 'i', 'o', 'n', 'a', 'l', 'l', 'y']","['e', 's', 'c', 'p', 'm', 'g', 'd', 'h']",13,2,True
saddling,"['s', 'a', 'd', 'd', 'l', 'i', 'n', 'g']","['e', 'r', 't', 'o', 'c']",8,5,True
flambes,"['_', 'l', 'a', '_', '_', 'e', 's']","['i', 'r', 'n', 't', 'o', 'd', 'g', 'u', 'c', 'p']",4,0,False
impeached,"['i', 'm', 'p', 'e', 'a', 'c', 'h', 'e', 'd']","['s', 'r', 'n', 't', 'o', 'l', 'g', 'u']",9,2,True
seventeenth,"['s', 'e', '_', 'e', 'n', 't', 'e', 'e', 'n', 't', '_']","['i', 'a', 'r', 'o', 'l', 'c', 'd', 'u', 'p', 'g']",9,0,False
alloys,"['a', 'l', 'l', 'o', '_', 's']","['e', 'r', 'i', 't', 'd', 'n', 'u', 'c', 'p', 'g']",5,0,False
grackle,"['g', 'r', 'a', 'c', '_', 'l', 'e']","['s', 'i', 'n', 't', 'o', 'd', 'u', 'p', 'm', 'h']",6,0,False
parochial,"['p', 'a', 'r', 'o', 'c', 'h', 'i', 'a', 'l']","['e', 's', 'n', 't', 'd', 'g', 'u', 'm']",9,2,True
understood,"['u', 'n', 'd', 'e', 'r', 's', 't', 'o', 'o', 'd']","['i', 'a', 'l', 'c']",10,6,True
hissing,"['_', 'i', 's', 's', 'i', 'n', 'g']","['e', 'r', 'a', 't', 'l', 'o', 'd', 'u', 'c', 'p']",6,0,False
squeegee,"['s', '_', 'u', 'e', 'e', 'g', 'e', 'e']","['i', 'r', 'a', 'n', 't', 'o', 'l', 'd', 'c', 'p']",7,0,False
pictographs,"['p', 'i', 'c', 't', 'o', 'g', 'r', 'a', 'p', 'h', 's']","['e', 'n', 'l', 'd', 'u', 'm']",11,4,True
pent,"['p', 'e', 'n', 't']","['s', 'a', 'o', 'l', 'i', 'r', 'd', 'u']",4,2,True
dynamically,"['d', '_', 'n', 'a', 'm', 'i', 'c', 'a', 'l', 'l', '_']","['e', 's', 't', 'r', 'o', 'u', 'p', 'g', 'h', 'b']",9,0,False
tidiness,"['t', 'i', 'd', 'i', 'n', 'e', 's', 's']","['r', 'a', 'o', 'l']",8,6,True
downhill,"['d', 'o', '_', 'n', '_', 'i', 'l', 'l']","['e', 's', 'r', 'a', 't', 'c', 'g', 'u', 'p', 'm']",6,0,False
asphalting,"['a', 's', 'p', 'h', 'a', 'l', 't', 'i', 'n', 'g']","['e', 'r', 'o', 'c', 'd', 'u', 'm']",10,3,True
ls,"['_', 's']","['o', 'a', 'e', 'm', 'i', 'h', 'u', 't', 'y', 'n']",1,0,False
insatiably,"['i', 'n', 's', 'a', 't', 'i', 'a', '_', 'l', '_']","['e', 'r', 'o', 'c', 'd', 'u', 'g', 'p', 'm', 'h']",8,0,False
lacunas,"['l', 'a', 'c', 'u', 'n', 'a', 's']","['e', 'i', 'r', 't', 'o', 'd', 'g']",7,3,True
oriental,"['o', 'r', 'i', 'e', 'n', 't', 'a', 'l']",['s'],8,9,True
denier,"['d', 'e', 'n', 'i', 'e', 'r']","['s', 'a', 'o', 't', 'l']",6,5,True
sanction,"['s', 'a', 'n', 'c', 't', 'i', 'o', 'n']","['e', 'r', 'l', 'd']",8,6,True
seemlier,"['s', 'e', 'e', 'm', 'l', 'i', 'e', 'r']","['a', 'n', 't', 'o', 'd', 'c', 'g', 'u', 'p']",8,1,True
panchromatic,"['p', 'a', 'n', 'c', 'h', 'r', 'o', 'm', 'a', 't', 'i', 'c']","['e', 's', 'l', 'u', 'd', 'g']",12,4,True
beneficence,"['_', 'e', 'n', 'e', '_', 'i', 'c', 'e', 'n', 'c', 'e']","['s', 't', 'a', 'r', 'o', 'l', 'd', 'u', 'p', 'g']",9,0,False
dressers,"['d', 'r', 'e', 's', 's', 'e', 'r', 's']","['i', 'a', 'n', 't', 'o', 'l']",8,4,True
bookshop,"['_', 'o', 'o', '_', 's', '_', 'o', '_']","['e', 'i', 'r', 'a', 'n', 't', 'l', 'd', 'c', 'g']",4,0,False
unknowns,"['u', 'n', '_', 'n', 'o', '_', 'n', 's']","['e', 'i', 'r', 'a', 't', 'l', 'd', 'c', 'g', 'p']",6,0,False
grandiloquent,"['g', 'r', 'a', 'n', 'd', 'i', 'l', 'o', '_', 'u', 'e', 'n', 't']","['s', 'c', 'p', 'm', 'h', 'y', 'b', 'f', 'v', 'w']",12,0,False
sleepwear,"['s', 'l', 'e', 'e', 'p', '_', 'e', 'a', 'r']","['i', 'n', 't', 'o', 'd', 'c', 'g', 'u', 'm', 'h']",8,0,False
gymnast,"['g', '_', 'm', 'n', 'a', 's', 't']","['e', 'i', 'r', 'l', 'o', 'd', 'u', 'c', 'p', 'h']",6,0,False
bullfighter,"['b', 'u', 'l', 'l', 'f', 'i', 'g', 'h', 't', 'e', 'r']","['s', 'n', 'a', 'o', 'c', 'd', 'p', 'm', 'y']",11,1,True
resubmitting,"['r', 'e', 's', 'u', 'b', 'm', 'i', 't', 't', 'i', 'n', 'g']","['a', 'o', 'l', 'c', 'p', 'd', 'h']",12,3,True
protract,"['p', 'r', 'o', 't', 'r', 'a', 'c', 't']","['e', 's', 'i', 'n', 'l', 'd', 'g', 'u']",8,2,True
starlings,"['s', 't', 'a', 'r', 'l', 'i', 'n', 'g', 's']","['e', 'o', 'd', 'c']",9,6,True
citadels,"['c', 'i', 't', 'a', 'd', 'e', 'l', 's']","['r', 'n', 'o']",8,7,True
obviously,"['o', '_', '_', 'i', 'o', 'u', 's', 'l', '_']","['e', 'r', 'n', 'a', 't', 'd', 'c', 'g', 'p', 'm']",6,0,False
internalised,"['i', 'n', 't', 'e', 'r', 'n', 'a', 'l', 'i', 's', 'e', 'd']","['o', 'c', 'u', 'p']",12,6,True
ideology,"['i', 'd', 'e', 'o', 'l', 'o', 'g', '_']","['s', 'r', 'a', 'n', 't', 'c', 'u', 'p', 'm', 'h']",7,0,False
condominiums,"['c', 'o', 'n', 'd', 'o', 'm', 'i', 'n', 'i', 'u', 'm', 's']","['e', 't', 'a', 'r', 'l', 'p', 'g']",12,3,True
torch,"['t', 'o', 'r', 'c', 'h']","['s', 'e', 'a', 'l', 'i', 'n', 'd', 'u', 'p']",5,1,True
holograph,"['h', 'o', 'l', 'o', 'g', 'r', 'a', 'p', 'h']","['e', 's', 'i', 'n', 't', 'd', 'c', 'u', 'm']",9,1,True
item,"['i', 't', 'e', 'm']","['s', 'a', 'o', 'l', 'r', 'n', 'd', 'u', 'p']",4,1,True
replayed,"['r', 'e', 'p', 'l', 'a', '_', 'e', 'd']","['s', 'i', 'n', 't', 'o', 'c', 'g', 'u', 'm', 'h']",7,0,False
scolloping,"['s', 'c', 'o', 'l', 'l', 'o', 'p', 'i', 'n', 'g']","['e', 'a', 't', 'r', 'd', 'u']",10,4,True
duchesses,"['d', 'u', 'c', '_', 'e', 's', 's', 'e', 's']","['i', 'r', 'n', 'a', 't', 'o', 'l', 'g', 'p', 'm']",8,0,False
depreciated,"['d', 'e', 'p', 'r', 'e', 'c', 'i', 'a', 't', 'e', 'd']","['s', 'n', 'o', 'l', 'u']",11,5,True
gullets,"['g', 'u', 'l', 'l', 'e', 't', 's']","['i', 'r', 'a', 'n', 'o', 'd']",7,4,True
mortised,"['m', 'o', 'r', 't', 'i', 's', 'e', 'd']","['a', 'n', 'l', 'c', 'g', 'u', 'p']",8,3,True
rared,"['r', 'a', 'r', 'e', 'd']","['s', 'o', 'l', 't', 'i', 'n']",5,4,True
invalids,"['i', 'n', '_', 'a', 'l', 'i', 'd', 's']","['e', 'r', 't', 'o', 'c', 'g', 'u', 'p', 'm', 'h']",7,0,False
unafraid,"['u', 'n', 'a', '_', 'r', 'a', 'i', 'd']","['e', 's', 't', 'o', 'l', 'c', 'g', 'p', 'm', 'h']",7,0,False
apolitical,"['a', 'p', 'o', 'l', 'i', 't', 'i', 'c', 'a', 'l']","['e', 's', 'n', 'r', 'd', 'u', 'g']",10,3,True
papaws,"['_', 'a', '_', 'a', '_', 's']","['e', 'r', 'i', 'o', 't', 'd', 'l', 'n', 'u', 'c']",3,0,False
whitest,"['_', '_', 'i', 't', 'e', 's', 't']","['r', 'a', 'n', 'l', 'o', 'd', 'g', 'u', 'c', 'p']",5,0,False
loaning,"['l', 'o', 'a', 'n', 'i', 'n', 'g']","['e', 's', 'r', 't', 'd']",7,5,True
manacled,"['m', 'a', 'n', 'a', 'c', 'l', 'e', 'd']","['s', 'i', 'r', 't', 'o', 'g', 'u', 'p']",8,2,True
reversion,"['r', 'e', '_', 'e', 'r', 's', 'i', 'o', 'n']","['a', 't', 'l', 'd', 'c', 'g', 'u', 'p', 'm', 'h']",8,0,False
conceits,"['c', 'o', 'n', 'c', 'e', 'i', 't', 's']","['r', 'a', 'l', 'd']",8,6,True
funks,"['_', 'u', 'n', '_', 's']","['e', 'a', 'r', 'o', 'l', 't', 'i', 'd', 'c', 'p']",3,0,False
phantasm,"['p', 'h', 'a', 'n', 't', 'a', 's', 'm']","['e', 'i', 'r', 'o', 'l', 'd', 'c', 'g', 'u']",8,1,True
inquires,"['i', 'n', '_', 'u', 'i', 'r', 'e', 's']","['a', 't', 'o', 'l', 'd', 'c', 'g', 'p', 'm', 'h']",7,0,False
septicaemia,"['s', 'e', 'p', 't', 'i', 'c', 'a', 'e', 'm', 'i', 'a']","['n', 'r', 'o', 'l', 'd', 'u', 'g']",11,3,True
warbling,"['_', 'a', 'r', '_', 'l', 'i', 'n', 'g']","['e', 's', 't', 'o', 'd', 'c', 'u', 'p', 'm', 'h']",6,0,False
transliterate,"['t', 'r', 'a', 'n', 's', 'l', 'i', 't', 'e', 'r', 'a', 't', 'e']","['o', 'c']",13,8,True
softened,"['s', 'o', '_', 't', 'e', 'n', 'e', 'd']","['i', 'r', 'a', 'l', 'c', 'g', 'u', 'p', 'm', 'h']",7,0,False
gatherers,"['g', 'a', 't', 'h', 'e', 'r', 'e', 'r', 's']","['i', 'n', 'o', 'l', 'd', 'c', 'u', 'p', 'm']",9,1,True
instep,"['i', 'n', 's', 't', 'e', 'p']","['r', 'a', 'o', 'd', 'l', 'u', 'c']",6,3,True
hunted,"['_', 'u', 'n', 't', 'e', 'd']","['s', 'r', 'a', 'i', 'o', 'l', 'c', 'p', 'g', 'm']",5,0,False
anarchism,"['a', 'n', 'a', 'r', 'c', 'h', 'i', 's', 'm']","['e', 't', 'o', 'l', 'd', 'g', 'u', 'p']",9,2,True
dumber,"['d', 'u', '_', '_', 'e', 'r']","['s', 'a', 'i', 'o', 't', 'l', 'n', 'c', 'p', 'g']",4,0,False
egocentrics,"['e', 'g', 'o', 'c', 'e', 'n', 't', 'r', 'i', 'c', 's']","['a', 'l', 'd', 'u', 'p']",11,5,True
liberator,"['l', 'i', 'b', 'e', 'r', 'a', 't', 'o', 'r']","['s', 'n', 'd', 'c', 'g', 'u', 'p', 'm', 'h']",9,1,True
groggier,"['g', 'r', 'o', 'g', 'g', 'i', 'e', 'r']","['s', 'a', 'n', 't', 'l', 'd', 'c']",8,3,True
casseroles,"['c', 'a', 's', 's', 'e', 'r', 'o', 'l', 'e', 's']","['i', 'n', 't']",10,7,True
conspires,"['c', 'o', 'n', 's', 'p', 'i', 'r', 'e', 's']","['a', 't', 'l', 'd', 'g', 'u']",9,4,True
considering,"['c', 'o', 'n', 's', 'i', 'd', 'e', 'r', 'i', 'n', 'g']","['t', 'a', 'l', 'u', 'p']",11,5,True
safekeeping,"['s', 'a', '_', 'e', '_', 'e', 'e', 'p', 'i', 'n', 'g']","['t', 'r', 'o', 'l', 'c', 'd', 'u', 'm', 'h', 'b']",9,0,False
actuary,"['a', 'c', 't', 'u', 'a', 'r', '_']","['e', 's', 'i', 'n', 'l', 'o', 'd', 'g', 'p', 'm']",6,0,False
savaging,"['s', 'a', '_', 'a', 'g', 'i', 'n', 'g']","['e', 'r', 't', 'o', 'l', 'd', 'c', 'u', 'p', 'm']",7,0,False
emitting,"['e', 'm', 'i', 't', 't', 'i', 'n', 'g']","['s', 'r', 'a', 'o', 'l', 'd', 'c', 'u', 'p']",8,1,True
personality,"['p', 'e', 'r', 's', 'o', 'n', 'a', 'l', 'i', 't', 'y']","['c', 'd', 'u', 'g', 'm', 'h', 'b']",11,3,True
entrapping,"['e', 'n', 't', 'r', 'a', 'p', 'p', 'i', 'n', 'g']","['s', 'o', 'l', 'c', 'd', 'u']",10,4,True
confirmation,"['c', 'o', 'n', '_', 'i', 'r', 'm', 'a', 't', 'i', 'o', 'n']","['e', 's', 'l', 'u', 'p', 'd', 'g', 'h', 'b', 'y']",11,0,False
pretenders,"['p', 'r', 'e', 't', 'e', 'n', 'd', 'e', 'r', 's']","['i', 'a', 'o', 'l', 'c', 'u', 'g']",10,3,True
employers,"['e', 'm', 'p', 'l', 'o', '_', 'e', 'r', 's']","['i', 'n', 'a', 't', 'd', 'c', 'g', 'u', 'h', 'b']",8,0,False
saffrons,"['s', 'a', '_', '_', 'r', 'o', 'n', 's']","['e', 'i', 't', 'l', 'd', 'c', 'g', 'u', 'p', 'm']",6,0,False
intensest,"['i', 'n', 't', 'e', 'n', 's', 'e', 's', 't']","['r', 'a']",9,8,True
afforestation,"['a', '_', '_', 'o', 'r', 'e', 's', 't', 'a', 't', 'i', 'o', 'n']","['c', 'l', 'u', 'p', 'm', 'g', 'd', 'h', 'y', 'b']",11,0,False
curtseyed,"['c', 'u', 'r', 't', 's', 'e', '_', 'e', 'd']","['i', 'n', 'a', 'o', 'l', 'g', 'p', 'm', 'h', 'b']",8,0,False
drummer,"['d', 'r', 'u', '_', '_', 'e', 'r']","['s', 'i', 'a', 'n', 't', 'l', 'o', 'g', 'c', 'p']",5,0,False
brake,"['_', 'r', 'a', '_', 'e']","['s', 'o', 'l', 't', 'i', 'n', 'd', 'u', 'c', 'p']",3,0,False
bookseller,"['_', 'o', 'o', '_', 's', 'e', 'l', 'l', 'e', 'r']","['i', 'n', 'a', 't', 'c', 'd', 'u', 'g', 'p', 'm']",8,0,False
pothole,"['p', 'o', 't', '_', 'o', 'l', 'e']","['s', 'i', 'r', 'a', 'n', 'd', 'g', 'u', 'c', 'm']",6,0,False
eclectics,"['e', 'c', 'l', 'e', 'c', 't', 'i', 'c', 's']","['r', 'n', 'a', 'o', 'd']",9,5,True
fungus,"['_', 'u', 'n', '_', 'u', 's']","['e', 'r', 'a', 'i', 'o', 't', 'd', 'l', 'c', 'p']",4,0,False
sniggering,"['s', 'n', 'i', 'g', 'g', 'e', 'r', 'i', 'n', 'g']","['a', 't', 'o', 'l', 'c', 'd', 'u']",10,3,True
misfiring,"['m', 'i', 's', '_', 'i', 'r', 'i', 'n', 'g']","['e', 'a', 't', 'o', 'l', 'd', 'c', 'u', 'p', 'h']",8,0,False
commune,"['c', 'o', 'm', 'm', 'u', 'n', 'e']","['s', 'i', 'r', 'a', 't', 'l', 'd', 'g', 'p']",7,1,True
staling,"['s', 't', 'a', 'l', 'i', 'n', 'g']","['e', 'r', 'o', 'd']",7,6,True
extremities,"['e', '_', 't', 'r', 'e', 'm', 'i', 't', 'i', 'e', 's']","['n', 'a', 'o', 'l', 'c', 'd', 'u', 'p', 'g', 'h']",10,0,False
vortex,"['_', 'o', 'r', 't', 'e', '_']","['s', 'a', 'i', 'd', 'l', 'n', 'u', 'c', 'p', 'g']",4,0,False
restively,"['r', 'e', 's', 't', 'i', '_', 'e', 'l', '_']","['n', 'a', 'o', 'd', 'c', 'g', 'u', 'p', 'm', 'h']",7,0,False
manipulated,"['m', 'a', 'n', 'i', 'p', 'u', 'l', 'a', 't', 'e', 'd']","['s', 'r', 'o', 'c', 'g']",11,5,True
convey,"['c', 'o', 'n', '_', 'e', '_']","['s', 'r', 'a', 'i', 't', 'd', 'l', 'u', 'p', 'g']",4,0,False
alternates,"['a', 'l', 't', 'e', 'r', 'n', 'a', 't', 'e', 's']","['i', 'o']",10,8,True
spunk,"['s', 'p', 'u', 'n', '_']","['e', 'a', 'r', 'o', 'l', 't', 'i', 'd', 'c', 'h']",4,0,False
obtusest,"['o', '_', 't', 'u', 's', 'e', 's', 't']","['i', 'r', 'a', 'n', 'l', 'd', 'c', 'g', 'p', 'm']",7,0,False
bathed,"['_', 'a', 't', '_', 'e', 'd']","['s', 'r', 'i', 'o', 'l', 'n', 'u', 'c', 'p', 'g']",4,0,False
visor,"['_', 'i', 's', 'o', 'r']","['e', 'a', 'l', 't', 'n', 'd', 'u', 'c', 'p', 'h']",4,0,False
