target,discovered,wrong letters,number of hits,lives remaining,game won
affirmatives,"['a', '_', '_', 'i', 'r', 'm', 'a', 't', 'i', '_', 'e', 's']","['n', 'o', 'l', 'c', 'd', 'u', 'g', 'p', 'h', 'b']",9,0,False
disputed,"['d', 'i', 's', 'p', 'u', 't', 'e', 'd']","['a', 'r', 'n', 'o', 'l', 'c', 'g', 'm']",8,2,True
represented,"['r', 'e', 'p', 'r', 'e', 's', 'e', 'n', 't', 'e', 'd']","['i', 'a', 'o', 'l', 'c', 'u', 'g', 'm']",11,2,True
compendiums,"['c', 'o', 'm', 'p', 'e', 'n', 'd', 'i', 'u', 'm', 's']","['a', 'r', 't', 'l', 'g']",11,5,True
repentant,"['r', 'e', 'p', 'e', 'n', 't', 'a', 'n', 't']","['s', 'i', 'o', 'l', 'c', 'd', 'u', 'g', 'm']",9,1,True
lethally,"['l', 'e', 't', '_', 'a', 'l', 'l', '_']","['s', 'i', 'r', 'n', 'o', 'c', 'd', 'u', 'g', 'm']",6,0,False
soliloquy,"['s', 'o', 'l', 'i', 'l', 'o', '_', 'u', '_']","['e', 'a', 'r', 'n', 't', 'c', 'd', 'g', 'm', 'p']",7,0,False
longhand,"['l', 'o', 'n', 'g', 'h', 'a', 'n', 'd']","['s', 'e', 'i', 'r', 't', 'c', 'u', 'm', 'p']",8,1,True
discontent,"['d', 'i', 's', 'c', 'o', 'n', 't', 'e', 'n', 't']","['a', 'r', 'l']",10,7,True
factionalism,"['f', 'a', 'c', 't', 'i', 'o', 'n', 'a', 'l', 'i', 's', 'm']","['e', 'r', 'd', 'u', 'g', 'p', 'h', 'b', 'y']",12,1,True
stabilises,"['s', 't', 'a', '_', 'i', 'l', 'i', 's', 'e', 's']","['r', 'n', 'o', 'c', 'd', 'u', 'g', 'm', 'p', 'h']",9,0,False
billfold,"['_', 'i', 'l', 'l', '_', 'o', 'l', 'd']","['s', 'e', 'a', 'r', 'n', 't', 'c', 'u', 'g', 'm']",6,0,False
vaginae,"['_', 'a', 'g', 'i', 'n', 'a', 'e']","['s', 'r', 't', 'o', 'l', 'c', 'd', 'u', 'm', 'p']",6,0,False
synopses,"['s', '_', 'n', 'o', '_', 's', 'e', 's']","['i', 'a', 'r', 't', 'l', 'c', 'd', 'u', 'g', 'm']",6,0,False
outstripping,"['o', 'u', 't', 's', 't', 'r', 'i', 'p', 'p', 'i', 'n', 'g']","['e', 'a', 'l', 'c', 'd', 'm']",12,4,True
jolted,"['_', 'o', 'l', 't', 'e', 'd']","['s', 'i', 'a', 'r', 'n', 'c', 'u', 'g', 'm', 'p']",5,0,False
attains,"['a', 't', 't', 'a', 'i', 'n', 's']","['e', 'r']",7,8,True
subtotalling,"['s', 'u', 'b', 't', 'o', 't', 'a', 'l', 'l', 'i', 'n', 'g']","['e', 'r', 'c', 'd', 'm', 'p', 'h']",12,3,True
schismatics,"['s', 'c', 'h', 'i', 's', 'm', 'a', 't', 'i', 'c', 's']","['e', 'r', 'n', 'o', 'l', 'd', 'u', 'g', 'p']",11,1,True
instituted,"['i', 'n', 's', 't', 'i', 't', 'u', 't', 'e', 'd']","['a', 'r', 'o', 'l', 'c']",10,5,True
roofs,"['r', 'o', 'o', '_', 's']","['e', 'i', 'a', 'n', 't', 'l', 'c', 'd', 'u', 'g']",4,0,False
palindromic,"['p', 'a', 'l', 'i', 'n', 'd', 'r', 'o', 'm', 'i', 'c']","['s', 'e', 't', 'u', 'g']",11,5,True
fender,"['_', 'e', 'n', 'd', 'e', 'r']","['s', 'i', 'a', 't', 'o', 'l', 'c', 'u', 'g', 'm']",5,0,False
cablegrams,"['c', 'a', 'b', 'l', 'e', 'g', 'r', 'a', 'm', 's']","['i', 'n', 't', 'o', 'd', 'u', 'p', 'h']",10,2,True
fie,"['_', 'i', 'e']","['s', 'a', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u']",2,0,False
garish,"['g', 'a', 'r', 'i', 's', '_']","['e', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'm', 'p']",5,0,False
definition,"['d', 'e', '_', 'i', 'n', 'i', 't', 'i', 'o', 'n']","['s', 'a', 'r', 'l', 'c', 'u', 'g', 'm', 'p', 'h']",9,0,False
specifiable,"['s', 'p', 'e', 'c', 'i', '_', 'i', 'a', 'b', 'l', 'e']","['r', 'n', 't', 'o', 'd', 'u', 'g', 'm', 'h', 'y']",10,0,False
frigate,"['_', 'r', 'i', 'g', 'a', 't', 'e']","['s', 'n', 'o', 'l', 'c', 'd', 'u', 'm', 'p', 'h']",6,0,False
skirmish,"['s', '_', 'i', 'r', '_', 'i', 's', '_']","['e', 'a', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'g']",5,0,False
analyticalally,"['a', 'n', 'a', 'l', '_', 't', 'i', 'c', 'a', 'l', 'a', 'l', 'l', '_']","['s', 'e', 'r', 'o', 'd', 'u', 'g', 'm', 'p', 'h']",12,0,False
entwining,"['e', 'n', 't', '_', 'i', 'n', 'i', 'n', 'g']","['s', 'a', 'r', 'o', 'l', 'c', 'd', 'u', 'm', 'p']",8,0,False
draining,"['d', 'r', 'a', 'i', 'n', 'i', 'n', 'g']","['s', 'e', 't', 'o', 'l', 'c', 'u']",8,3,True
bludgeoning,"['b', 'l', 'u', 'd', 'g', 'e', 'o', 'n', 'i', 'n', 'g']","['s', 'a', 'r', 't', 'c', 'm', 'p', 'h']",11,2,True
flub,"['_', 'l', '_', '_']","['s', 'e', 'i', 'a', 'r', 'n', 't', 'o', 'c', 'd']",1,0,False
sparkled,"['s', 'p', 'a', 'r', '_', 'l', 'e', 'd']","['i', 'n', 't', 'o', 'c', 'u', 'g', 'm', 'h', 'b']",7,0,False
arrowroot,"['a', 'r', 'r', 'o', '_', 'r', 'o', 'o', 't']","['s', 'e', 'i', 'n', 'l', 'c', 'd', 'u', 'g', 'm']",8,0,False
winded,"['_', 'i', 'n', 'd', 'e', 'd']","['s', 'a', 'r', 't', 'o', 'l', 'c', 'u', 'g', 'm']",5,0,False
hectic,"['_', 'e', 'c', 't', 'i', 'c']","['s', 'a', 'r', 'n', 'o', 'l', 'd', 'u', 'g', 'm']",5,0,False
disrepair,"['d', 'i', 's', 'r', 'e', 'p', 'a', 'i', 'r']","['n', 't', 'o', 'l', 'c', 'u', 'g', 'm']",9,2,True
karate,"['_', 'a', 'r', 'a', 't', 'e']","['s', 'i', 'n', 'o', 'l', 'c', 'd', 'u', 'g', 'm']",5,0,False
wakes,"['_', 'a', '_', 'e', 's']","['i', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'g']",3,0,False
resting,"['r', 'e', 's', 't', 'i', 'n', 'g']","['a', 'o', 'l', 'c', 'd', 'u']",7,4,True
coolest,"['c', 'o', 'o', 'l', 'e', 's', 't']","['i', 'a', 'r', 'n']",7,6,True
sherbets,"['s', '_', 'e', 'r', '_', 'e', 't', 's']","['i', 'a', 'n', 'o', 'l', 'c', 'd', 'u', 'g', 'm']",6,0,False
bidden,"['_', 'i', 'd', 'd', 'e', 'n']","['s', 'a', 'r', 't', 'o', 'l', 'c', 'u', 'g', 'm']",5,0,False
protector,"['p', 'r', 'o', 't', 'e', 'c', 't', 'o', 'r']","['s', 'i', 'a', 'n', 'l', 'd', 'u', 'g', 'm']",9,1,True
heliotropes,"['h', 'e', 'l', 'i', 'o', 't', 'r', 'o', 'p', 'e', 's']","['a', 'n', 'c', 'd', 'u', 'g', 'm']",11,3,True
pustule,"['p', 'u', 's', 't', 'u', 'l', 'e']","['i', 'a', 'r', 'n', 'o', 'c', 'd', 'g', 'm']",7,1,True
proofreader,"['p', 'r', 'o', 'o', '_', 'r', 'e', 'a', 'd', 'e', 'r']","['s', 'i', 'n', 't', 'l', 'c', 'u', 'g', 'm', 'h']",10,0,False
inseminate,"['i', 'n', 's', 'e', 'm', 'i', 'n', 'a', 't', 'e']","['r', 'o', 'l', 'c', 'd', 'u', 'g']",10,3,True
leapfrogged,"['l', 'e', 'a', 'p', '_', 'r', 'o', 'g', 'g', 'e', 'd']","['s', 'i', 'n', 't', 'c', 'u', 'm', 'h', 'b', 'y']",10,0,False
prudence,"['p', 'r', 'u', 'd', 'e', 'n', 'c', 'e']","['s', 'i', 'a', 't', 'o', 'l', 'g', 'm']",8,2,True
slaughterhouses,"['s', 'l', 'a', 'u', 'g', 'h', 't', 'e', 'r', 'h', 'o', 'u', 's', 'e', 's']","['i', 'n', 'c', 'd', 'm', 'p']",15,4,True
liveries,"['l', 'i', '_', 'e', 'r', 'i', 'e', 's']","['a', 'n', 't', 'o', 'c', 'd', 'u', 'g', 'm', 'p']",7,0,False
cakes,"['c', 'a', '_', 'e', 's']","['i', 'r', 'n', 't', 'o', 'l', 'd', 'u', 'g', 'm']",4,0,False
earthly,"['e', 'a', 'r', 't', '_', 'l', '_']","['s', 'i', 'n', 'o', 'c', 'd', 'u', 'g', 'm', 'p']",5,0,False
coital,"['c', 'o', 'i', 't', 'a', 'l']","['s', 'e', 'r', 'n']",6,6,True
tribunal,"['t', 'r', 'i', 'b', 'u', 'n', 'a', 'l']","['s', 'e', 'o', 'c', 'd', 'g', 'm', 'p', 'h']",8,1,True
discussant,"['d', 'i', 's', 'c', 'u', 's', 's', 'a', 'n', 't']","['e', 'r', 'o', 'l']",10,6,True
paging,"['_', 'a', 'g', 'i', 'n', 'g']","['s', 'e', 'r', 't', 'o', 'l', 'c', 'd', 'u', 'm']",5,0,False
jubilee,"['_', 'u', '_', 'i', 'l', 'e', 'e']","['s', 'a', 'r', 'n', 't', 'o', 'c', 'd', 'g', 'm']",5,0,False
enamel,"['e', 'n', 'a', 'm', 'e', 'l']","['s', 'i', 'r', 't', 'o', 'c', 'd', 'u', 'g']",6,1,True
buddy,"['_', '_', '_', '_', '_']","['s', 'e', 'i', 'a', 'r', 'n', 't', 'o', 'l', 'c']",0,0,False
larynx,"['l', 'a', 'r', '_', 'n', '_']","['s', 'e', 'i', 't', 'o', 'c', 'd', 'u', 'g', 'm']",4,0,False
tarry,"['t', 'a', 'r', 'r', '_']","['s', 'e', 'i', 'n', 'o', 'l', 'c', 'd', 'u', 'g']",4,0,False
wince,"['_', 'i', 'n', 'c', 'e']","['s', 'a', 'r', 't', 'o', 'l', 'd', 'u', 'g', 'm']",4,0,False
detoxification,"['d', 'e', 't', 'o', '_', 'i', '_', 'i', 'c', 'a', 't', 'i', 'o', 'n']","['s', 'r', 'l', 'u', 'g', 'm', 'p', 'h', 'b', 'y']",12,0,False
jet,"['_', 'e', 't']","['s', 'i', 'a', 'r', 'n', 'o', 'l', 'c', 'd', 'u']",2,0,False
orbital,"['o', 'r', '_', 'i', 't', 'a', 'l']","['s', 'e', 'n', 'c', 'd', 'u', 'g', 'm', 'p', 'h']",6,0,False
faunae,"['_', 'a', 'u', 'n', 'a', 'e']","['s', 'i', 'r', 't', 'o', 'l', 'c', 'd', 'g', 'm']",5,0,False
callusing,"['c', 'a', 'l', 'l', 'u', 's', 'i', 'n', 'g']","['e', 'r', 't', 'o', 'd']",9,5,True
theta,"['t', '_', 'e', 't', 'a']","['s', 'i', 'r', 'n', 'o', 'l', 'c', 'd', 'u', 'g']",4,0,False
excessively,"['e', '_', 'c', 'e', 's', 's', 'i', '_', 'e', 'l', '_']","['a', 'r', 'n', 't', 'o', 'd', 'u', 'g', 'm', 'p']",8,0,False
scraped,"['s', 'c', 'r', 'a', 'p', 'e', 'd']","['i', 'n', 't', 'o', 'l', 'u', 'g', 'm']",7,2,True
spankings,"['s', 'p', 'a', 'n', '_', 'i', 'n', 'g', 's']","['e', 'r', 't', 'o', 'l', 'c', 'd', 'u', 'm', 'h']",8,0,False
supplanted,"['s', 'u', 'p', 'p', 'l', 'a', 'n', 't', 'e', 'd']","['i', 'r', 'o', 'c', 'g', 'm']",10,4,True
patio,"['_', 'a', 't', 'i', 'o']","['s', 'e', 'r', 'n', 'l', 'c', 'd', 'u', 'g', 'm']",4,0,False
sandstorm,"['s', 'a', 'n', 'd', 's', 't', 'o', 'r', 'm']","['e', 'i', 'l', 'c', 'u', 'g']",9,4,True
dullest,"['d', 'u', 'l', 'l', 'e', 's', 't']","['i', 'a', 'r', 'n', 'o', 'c']",7,4,True
sogginess,"['s', 'o', 'g', 'g', 'i', 'n', 'e', 's', 's']","['a', 'r', 't', 'l', 'c', 'd', 'u']",9,3,True
remarriages,"['r', 'e', 'm', 'a', 'r', 'r', 'i', 'a', 'g', 'e', 's']","['n', 't', 'o', 'l', 'c', 'd', 'u']",11,3,True
jackknife,"['_', 'a', 'c', '_', '_', 'n', 'i', '_', 'e']","['s', 'r', 't', 'o', 'l', 'd', 'u', 'g', 'm', 'p']",5,0,False
punitive,"['p', 'u', 'n', 'i', 't', 'i', '_', 'e']","['s', 'a', 'r', 'o', 'l', 'c', 'd', 'g', 'm', 'h']",7,0,False
pomposity,"['p', 'o', 'm', 'p', 'o', 's', 'i', 't', '_']","['e', 'a', 'r', 'n', 'l', 'c', 'd', 'u', 'g', 'h']",8,0,False
buzzard,"['_', 'u', '_', '_', 'a', 'r', 'd']","['s', 'e', 'i', 'n', 't', 'o', 'l', 'c', 'g', 'm']",4,0,False
cools,"['c', 'o', 'o', 'l', 's']","['e', 'i', 'a', 'r', 'n', 't']",5,4,True
dissected,"['d', 'i', 's', 's', 'e', 'c', 't', 'e', 'd']","['a', 'r', 'n', 'o', 'l']",9,5,True
generic,"['g', 'e', 'n', 'e', 'r', 'i', 'c']","['s', 'a', 't', 'o', 'l', 'd', 'u']",7,3,True
appreciating,"['a', 'p', 'p', 'r', 'e', 'c', 'i', 'a', 't', 'i', 'n', 'g']","['s', 'o', 'l', 'd', 'u', 'm']",12,4,True
jailers,"['_', 'a', 'i', 'l', 'e', 'r', 's']","['n', 't', 'o', 'c', 'd', 'u', 'g', 'm', 'p', 'h']",6,0,False
trigger,"['t', 'r', 'i', 'g', 'g', 'e', 'r']","['s', 'a', 'n', 'o', 'l', 'c', 'd', 'u']",7,2,True
limber,"['l', 'i', 'm', '_', 'e', 'r']","['s', 'a', 'n', 't', 'o', 'c', 'd', 'u', 'g', 'p']",5,0,False
sidetrack,"['s', 'i', 'd', 'e', 't', 'r', 'a', 'c', '_']","['n', 'o', 'l', 'u', 'g', 'm', 'p', 'h', 'b', 'y']",8,0,False
homering,"['h', 'o', 'm', 'e', 'r', 'i', 'n', 'g']","['s', 'a', 't', 'l', 'c', 'd', 'u', 'p']",8,2,True
racists,"['r', 'a', 'c', 'i', 's', 't', 's']","['e', 'n', 'o', 'l']",7,6,True
holdings,"['h', 'o', 'l', 'd', 'i', 'n', 'g', 's']","['e', 'a', 'r', 't', 'c', 'u', 'm', 'p']",8,2,True
endocrine,"['e', 'n', 'd', 'o', 'c', 'r', 'i', 'n', 'e']","['s', 'a', 't', 'l']",9,6,True
cleans,"['c', 'l', 'e', 'a', 'n', 's']","['i', 'r', 't', 'o']",6,6,True
aggressor,"['a', 'g', 'g', 'r', 'e', 's', 's', 'o', 'r']","['i', 'n', 't', 'l', 'c', 'd', 'u']",9,3,True
colours,"['c', 'o', 'l', 'o', 'u', 'r', 's']","['e', 'i', 'a', 'n', 't', 'd']",7,4,True
nicknamed,"['n', 'i', 'c', '_', 'n', 'a', 'm', 'e', 'd']","['s', 'r', 't', 'o', 'l', 'u', 'g', 'p', 'h', 'b']",8,0,False
manufactured,"['m', 'a', 'n', 'u', 'f', 'a', 'c', 't', 'u', 'r', 'e', 'd']","['s', 'i', 'o', 'l', 'g', 'p', 'h', 'b', 'y']",12,1,True
griddlecakes,"['g', 'r', 'i', 'd', 'd', 'l', 'e', 'c', 'a', '_', 'e', 's']","['n', 't', 'o', 'u', 'm', 'p', 'h', 'b', 'y', 'f']",11,0,False
vulnerabilities,"['_', 'u', 'l', 'n', 'e', 'r', 'a', 'b', 'i', 'l', 'i', 't', 'i', 'e', 's']","['o', 'c', 'd', 'g', 'm', 'p', 'h', 'y', 'f', 'k']",14,0,False
hared,"['_', 'a', 'r', 'e', 'd']","['s', 'i', 'n', 't', 'o', 'l', 'c', 'u', 'g', 'm']",4,0,False
break,"['_', 'r', 'e', 'a', '_']","['s', 'i', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'g']",3,0,False
laundrymen,"['l', 'a', 'u', 'n', 'd', 'r', 'y', 'm', 'e', 'n']","['s', 'i', 't', 'o', 'c', 'g', 'p', 'h', 'b']",10,1,True
diddles,"['d', 'i', 'd', 'd', 'l', 'e', 's']","['a', 'r', 'n', 't', 'o', 'c']",7,4,True
corruptness,"['c', 'o', 'r', 'r', 'u', 'p', 't', 'n', 'e', 's', 's']","['i', 'a', 'l', 'd', 'g', 'm']",11,4,True
acquiring,"['a', 'c', '_', 'u', 'i', 'r', 'i', 'n', 'g']","['s', 'e', 't', 'o', 'l', 'd', 'm', 'p', 'h', 'b']",8,0,False
questioningly,"['_', 'u', 'e', 's', 't', 'i', 'o', 'n', 'i', 'n', 'g', 'l', 'y']","['a', 'r', 'c', 'd', 'm', 'p', 'h', 'b', 'f', 'k']",12,0,False
councilwoman,"['c', 'o', 'u', 'n', 'c', 'i', 'l', '_', 'o', 'm', 'a', 'n']","['s', 'e', 'r', 't', 'd', 'g', 'p', 'h', 'b', 'y']",11,0,False
boorish,"['_', 'o', 'o', 'r', 'i', 's', '_']","['e', 'a', 'n', 't', 'l', 'c', 'd', 'u', 'g', 'm']",5,0,False
experiment,"['e', '_', 'p', 'e', 'r', 'i', 'm', 'e', 'n', 't']","['s', 'a', 'o', 'l', 'c', 'd', 'u', 'g', 'h', 'b']",9,0,False
chitin,"['c', '_', 'i', 't', 'i', 'n']","['s', 'e', 'a', 'r', 'o', 'l', 'd', 'u', 'g', 'm']",5,0,False
nucleus,"['n', 'u', 'c', 'l', 'e', 'u', 's']","['i', 'a', 'r', 't', 'o', 'd']",7,4,True
alloys,"['a', 'l', 'l', 'o', '_', 's']","['e', 'i', 'r', 'n', 't', 'c', 'd', 'u', 'g', 'm']",5,0,False
text,"['t', 'e', '_', 't']","['s', 'i', 'a', 'r', 'n', 'o', 'l', 'c', 'd', 'u']",3,0,False
sprawls,"['s', '_', 'r', 'a', '_', 'l', 's']","['e', 'i', 'n', 't', 'o', 'c', 'd', 'u', 'g', 'm']",5,0,False
tablespoon,"['t', 'a', 'b', 'l', 'e', 's', 'p', 'o', 'o', 'n']","['i', 'r', 'c', 'd', 'u', 'g', 'm', 'h']",10,2,True
virility,"['_', 'i', 'r', 'i', 'l', 'i', 't', '_']","['s', 'e', 'a', 'n', 'o', 'c', 'd', 'u', 'g', 'm']",6,0,False
parings,"['p', 'a', 'r', 'i', 'n', 'g', 's']","['e', 't', 'o', 'l', 'c', 'd', 'u', 'm']",7,2,True
superficiality,"['s', 'u', 'p', 'e', 'r', 'f', 'i', 'c', 'i', 'a', 'l', 'i', 't', 'y']","['n', 'o', 'd', 'g', 'm', 'h', 'b']",14,3,True
watersides,"['_', 'a', 't', 'e', 'r', 's', 'i', 'd', 'e', 's']","['n', 'o', 'l', 'c', 'u', 'g', 'm', 'p', 'h', 'b']",9,0,False
plateaux,"['p', 'l', 'a', 't', 'e', 'a', 'u', '_']","['s', 'i', 'r', 'n', 'o', 'c', 'd', 'g', 'm', 'h']",7,0,False
alighted,"['a', 'l', 'i', 'g', 'h', 't', 'e', 'd']","['s', 'r', 'n', 'o', 'c', 'u', 'm', 'p']",8,2,True
inflate,"['i', 'n', '_', 'l', 'a', 't', 'e']","['s', 'r', 'o', 'c', 'd', 'u', 'g', 'm', 'p', 'h']",6,0,False
interpose,"['i', 'n', 't', 'e', 'r', 'p', 'o', 's', 'e']","['a', 'l', 'c', 'd', 'u', 'g', 'm']",9,3,True
priory,"['_', 'r', 'i', 'o', 'r', '_']","['s', 'e', 'a', 'n', 't', 'l', 'c', 'd', 'u', 'g']",4,0,False
collaborated,"['c', 'o', 'l', 'l', 'a', 'b', 'o', 'r', 'a', 't', 'e', 'd']","['s', 'i', 'n', 'u', 'g', 'm', 'p', 'h']",12,2,True
locomotive,"['l', 'o', 'c', 'o', 'm', 'o', 't', 'i', '_', 'e']","['s', 'a', 'r', 'n', 'd', 'u', 'g', 'p', 'h', 'b']",9,0,False
document,"['d', 'o', 'c', 'u', 'm', 'e', 'n', 't']","['s', 'i', 'a', 'r', 'l', 'g']",8,4,True
emendations,"['e', 'm', 'e', 'n', 'd', 'a', 't', 'i', 'o', 'n', 's']","['r', 'l', 'c', 'u', 'g']",11,5,True
designing,"['d', 'e', 's', 'i', 'g', 'n', 'i', 'n', 'g']","['a', 'r', 't', 'o', 'l', 'c', 'u']",9,3,True
fragmenting,"['_', 'r', 'a', 'g', 'm', 'e', 'n', 't', 'i', 'n', 'g']","['s', 'o', 'l', 'c', 'd', 'u', 'p', 'h', 'b', 'y']",10,0,False
edger,"['e', 'd', 'g', 'e', 'r']","['s', 'i', 'a', 'n', 't', 'o', 'l', 'c', 'u']",5,1,True
bran,"['_', 'r', 'a', 'n']","['s', 'e', 'i', 't', 'o', 'l', 'c', 'd', 'u', 'g']",3,0,False
harness,"['_', 'a', 'r', 'n', 'e', 's', 's']","['i', 't', 'o', 'l', 'c', 'd', 'u', 'g', 'm', 'p']",6,0,False
cheeking,"['c', '_', 'e', 'e', '_', 'i', 'n', 'g']","['s', 'a', 'r', 't', 'o', 'l', 'd', 'u', 'm', 'p']",6,0,False
generosity,"['g', 'e', 'n', 'e', 'r', 'o', 's', 'i', 't', 'y']","['a', 'l', 'c', 'd', 'u', 'm', 'p', 'h', 'b']",10,1,True
ideological,"['i', 'd', 'e', 'o', 'l', 'o', 'g', 'i', 'c', 'a', 'l']","['s', 'r', 'n', 't', 'u']",11,5,True
ashore,"['a', 's', '_', 'o', 'r', 'e']","['i', 'n', 't', 'l', 'c', 'd', 'u', 'g', 'm', 'p']",5,0,False
septuagenarian,"['s', 'e', 'p', 't', 'u', 'a', 'g', 'e', 'n', 'a', 'r', 'i', 'a', 'n']","['o', 'l', 'c', 'd', 'm']",14,5,True
guests,"['g', 'u', 'e', 's', 't', 's']","['i', 'a', 'r', 'n', 'o', 'l', 'c', 'd']",6,2,True
trading,"['t', 'r', 'a', 'd', 'i', 'n', 'g']","['s', 'e', 'o', 'l', 'c', 'u']",7,4,True
synced,"['s', '_', 'n', 'c', 'e', 'd']","['i', 'a', 'r', 't', 'o', 'l', 'u', 'g', 'm', 'p']",5,0,False
renovations,"['r', 'e', 'n', 'o', '_', 'a', 't', 'i', 'o', 'n', 's']","['l', 'c', 'd', 'u', 'g', 'm', 'p', 'h', 'b', 'y']",10,0,False
ship,"['s', '_', 'i', '_']","['e', 'a', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u']",2,0,False
boastfully,"['_', 'o', 'a', 's', 't', '_', 'u', 'l', 'l', '_']","['e', 'i', 'r', 'n', 'c', 'd', 'g', 'm', 'p', 'h']",7,0,False
lexicons,"['l', 'e', '_', 'i', 'c', 'o', 'n', 's']","['a', 'r', 't', 'd', 'u', 'g', 'm', 'p', 'h', 'b']",7,0,False
tennis,"['t', 'e', 'n', 'n', 'i', 's']","['a', 'r']",6,8,True
internalises,"['i', 'n', 't', 'e', 'r', 'n', 'a', 'l', 'i', 's', 'e', 's']",['o'],12,9,True
outstay,"['o', 'u', 't', 's', 't', 'a', '_']","['e', 'i', 'r', 'n', 'l', 'c', 'd', 'g', 'm', 'p']",6,0,False
evaporate,"['e', '_', 'a', 'p', 'o', 'r', 'a', 't', 'e']","['s', 'i', 'n', 'l', 'c', 'd', 'u', 'g', 'm', 'h']",8,0,False
poultry,"['p', 'o', 'u', 'l', 't', 'r', '_']","['s', 'e', 'i', 'a', 'n', 'c', 'd', 'g', 'm', 'h']",6,0,False
anticlimactic,"['a', 'n', 't', 'i', 'c', 'l', 'i', 'm', 'a', 'c', 't', 'i', 'c']","['s', 'e', 'r', 'o', 'd', 'u', 'g']",13,3,True
deliberately,"['d', 'e', 'l', 'i', 'b', 'e', 'r', 'a', 't', 'e', 'l', 'y']","['s', 'n', 'o', 'c', 'u', 'g', 'm', 'p', 'h']",12,1,True
tends,"['t', 'e', 'n', 'd', 's']","['i', 'a', 'r', 'o', 'l', 'c']",5,4,True
mammograms,"['m', 'a', 'm', 'm', 'o', 'g', 'r', 'a', 'm', 's']","['e', 'i', 'n', 't', 'l', 'c', 'd', 'u']",10,2,True
dietetics,"['d', 'i', 'e', 't', 'e', 't', 'i', 'c', 's']","['a', 'r', 'n', 'o', 'l']",9,5,True
trussed,"['t', 'r', 'u', 's', 's', 'e', 'd']","['i', 'a', 'n', 'o', 'l', 'c']",7,4,True
rears,"['r', 'e', 'a', 'r', 's']",['i'],5,9,True
scrimshaw,"['s', 'c', 'r', 'i', 'm', 's', 'h', 'a', '_']","['e', 'n', 't', 'o', 'l', 'd', 'u', 'g', 'p', 'b']",8,0,False
bereft,"['_', 'e', 'r', 'e', '_', 't']","['s', 'i', 'a', 'n', 'o', 'l', 'c', 'd', 'u', 'g']",4,0,False
tale,"['t', 'a', 'l', 'e']","['s', 'i', 'r', 'n', 'o']",4,5,True
roundelays,"['r', 'o', 'u', 'n', 'd', 'e', 'l', 'a', 'y', 's']","['i', 't', 'c', 'g', 'm', 'p', 'h', 'b']",10,2,True
forerunners,"['_', 'o', 'r', 'e', 'r', 'u', 'n', 'n', 'e', 'r', 's']","['i', 'a', 't', 'l', 'c', 'd', 'g', 'm', 'p', 'h']",10,0,False
eliminations,"['e', 'l', 'i', 'm', 'i', 'n', 'a', 't', 'i', 'o', 'n', 's']","['r', 'c', 'd', 'u', 'g']",12,5,True
altercations,"['a', 'l', 't', 'e', 'r', 'c', 'a', 't', 'i', 'o', 'n', 's']",[],12,10,True
outfit,"['o', 'u', 't', '_', 'i', 't']","['s', 'e', 'a', 'r', 'n', 'l', 'c', 'd', 'g', 'm']",5,0,False
sake,"['s', 'a', '_', 'e']","['i', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'g']",3,0,False
jaywalk,"['_', 'a', '_', '_', 'a', 'l', '_']","['s', 'e', 'i', 'r', 'n', 't', 'o', 'c', 'd', 'u']",3,0,False
entrances,"['e', 'n', 't', 'r', 'a', 'n', 'c', 'e', 's']","['i', 'o', 'l']",9,7,True
untrained,"['u', 'n', 't', 'r', 'a', 'i', 'n', 'e', 'd']","['s', 'o', 'l', 'c']",9,6,True
peripatetics,"['p', 'e', 'r', 'i', 'p', 'a', 't', 'e', 't', 'i', 'c', 's']","['n', 'o', 'l', 'd', 'u', 'g', 'm']",12,3,True
distinguishable,"['d', 'i', 's', 't', 'i', 'n', 'g', 'u', 'i', 's', 'h', 'a', 'b', 'l', 'e']","['r', 'o', 'c', 'm', 'p']",15,5,True
indictment,"['i', 'n', 'd', 'i', 'c', 't', 'm', 'e', 'n', 't']","['s', 'a', 'r', 'o', 'l', 'u', 'g']",10,3,True
scrooge,"['s', 'c', 'r', 'o', 'o', 'g', 'e']","['i', 'a', 'n', 't', 'l', 'd', 'u']",7,3,True
shone,"['s', '_', 'o', 'n', 'e']","['i', 'a', 'r', 't', 'l', 'c', 'd', 'u', 'g', 'm']",4,0,False
busses,"['_', 'u', 's', 's', 'e', 's']","['i', 'a', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'g']",5,0,False
eardrums,"['e', 'a', 'r', 'd', 'r', 'u', 'm', 's']","['i', 'n', 't', 'o', 'l', 'c', 'g']",8,3,True
umbels,"['u', 'm', '_', 'e', 'l', 's']","['i', 'a', 'r', 'n', 't', 'o', 'c', 'd', 'g', 'p']",5,0,False
forbearance,"['_', 'o', 'r', '_', 'e', 'a', 'r', 'a', 'n', 'c', 'e']","['s', 'i', 't', 'l', 'd', 'u', 'g', 'm', 'p', 'h']",9,0,False
